coord1,coord2,f1,f2,f3,f4,f5,f6,f7,f8
0.7886103587873501,0.08430172999618636,-0.014045841409055508,-0.0003448716577138262,-0.0391551368204981,0.018167133658497786,-0.01224605120448647,0.045653554246030646,-0.038776059226209345,0.0
0.8228977656911479,0.0879670226047162,-0.0130107205503223,-0.0003274776480375573,-0.03718030121571943,0.018071995316177605,-0.011856570960435086,0.04420156313864028,-0.038329603962767904,0.0
0.8571851725949458,0.09163231521324604,-0.012044033260004623,-0.00030949634333749323,-0.03513878684364929,0.01771910260562113,-0.011391117441701563,0.04246634195495566,-0.03748002191057128,0.0
0.8914725794987436,0.09529760782177588,-0.011149973983727302,-0.00029146270618910473,-0.033091330886853086,0.017176618790567578,-0.010875759867776141,0.040545077331409995,-0.03632033525062906,0.0
0.9257599864025415,0.09896290043030573,-0.010328567486623533,-0.0002737857696826335,-0.031084373075166552,0.016505743399375626,-0.010333311604354,0.03852281800827912,-0.034941719327237164,0.0
0.9600473933063393,0.10262819303883557,-0.009576762189018023,-0.0002567466020057907,-0.0291498245938093,0.01575691582566007,-0.009781988684675226,0.03646747376707478,-0.03342429278370461,0.0
0.9943348002101371,0.1062934856473654,1.3042123975693198e-19,-4.415402508567809e-19,-6.114883197597186e-19,2.201647156767644e-19,2.2461952105413234e-20,-1.7811821765113987e-19,1.8744670518396702e-20,1.0
0.033703565166133334,0.007289055987228425,-0.03421859070556425,-0.00031576585471469623,-0.002704568959532722,-0.04725102459310972,-8.663566760010551e-5,0.00016874594834448206,-1.071851529160717e-5,0.0
0.06740713033226667,0.01457811197445685,-0.0340673023479514,-0.0006442379821640454,-0.0055179685298354895,-0.046314367248580436,-0.0003534076028294291,0.0006883550703103198,-8.727758703418385e-5,0.0
0.1011106954984,0.021867167961685273,-0.03380692549282481,-0.0009963929984728936,-0.008534214624311212,-0.04471643317465192,-0.0008191371144592301,0.001595486858380682,-0.00030245911870177,0.0
0.13481426066453334,0.0291562239489137,-0.03342802776614217,-0.001379499491602548,-0.011815563491019157,-0.04242176049866769,-0.0015090980505091437,0.0029393688370585843,-0.000739587043443047,0.0
0.16851782583066666,0.03644527993614212,-0.03292299678949992,-0.0017950279848879967,-0.01537461032258949,-0.03941755946958933,-0.00244582130954578,0.004763885909046675,-0.0014895993946795448,0.0
0.2022213909968,0.043734335923370546,-0.03229043611476166,-0.002237181950816171,-0.019161707229135183,-0.03574043626354401,-0.0036378366467117985,0.007085652035541818,-0.0026399602844973456,0.0
0.23592495616293332,0.05102339191059897,-0.031538186491151636,-0.0026931129567449395,-0.023066805984783726,-0.031491846113341986,-0.005070358687838064,0.009875868777595151,-0.004257717611568202,0.0
0.2696285213290667,0.0583124478978274,-0.030683127652175943,-0.0031453725750798206,-0.02694045890556245,-0.02683137437494688,-0.006702745544909682,0.01305537527546984,-0.006373651830626781,0.0
0.3033320864952,0.06560150388505583,-0.029747460857847262,-0.0035758581660950547,-0.030627614909295393,-0.021948213113426773,-0.008474692164116547,0.01650671143714595,-0.00897541372567174,0.0
0.33703565166133337,0.07289055987228425,-0.02875332965657644,-0.00396948261805052,-0.03399905123965162,-0.017024754399176514,-0.010317983550053691,0.02009701046073569,-0.012012466537207911,0.0
0.37073921682746663,0.08017961585951267,-0.02771847058010539,-0.004316065560207029,-0.036967571911737336,-0.01220970632201,-0.012167720400394377,0.02369986373631813,-0.015408454854095286,0.0
0.4044427819936,0.08746867184674109,-0.02665445284281782,-0.0046102080540897875,-0.03948693442910979,-0.007609155027716491,-0.013968618995193506,0.0272075915518013,-0.01907362795341,0.0
0.4381463471597333,0.0947577278339695,-0.0255672863157136,-0.004849968893354452,-0.041540512147866596,-0.0032923336710077994,-0.015675930803419915,0.030533034270627386,-0.022912512698658172,0.0
0.4718499123258667,0.10204678382119794,-0.024459231714148943,-0.005035342628691226,-0.043128258394075185,0.0006963520151344275,-0.017253158869770344,0.03360510438922028,-0.02682634595458193,0.0
0.5055534774920001,0.10933583980842637,-0.023330765369694726,-0.005167132086130205,-0.04425704946017993,0.004325905953461809,-0.018669017131684302,0.03636286400013877,-0.03071231347358951,0.0
0.5392570426581333,0.1166248957956548,-0.02218221654010354,-0.005246360124164075,-0.044935646240647456,0.007570959278962635,-0.01989512675738001,0.03875103779921047,-0.034461995687674565,0.0
0.5729606078242666,0.12391395178288321,-0.02101505219585986,-0.005274137333327374,-0.04517356106444437,0.010407953870963686,-0.02090504756394309,0.04071812651528014,-0.03796092492874114,0.0
0.6066641729903999,0.13120300777011162,-0.019832941606790253,-0.005251862244084934,-0.044982772497420546,0.012814722167097488,-0.021674841749728373,0.042217504928630356,-0.04109085942236914,0.0
0.6403677381565335,0.13849206375734008,-0.018642629495469097,-0.00518164841089313,-0.044381383363843396,0.014772946204918687,-0.022185232343951256,0.043211626024223515,-0.04373626316555173,0.0
0.6740713033226667,0.1457811197445685,-0.01745441474765738,-0.005066851686097842,-0.043398136904793695,0.016272929789392362,-0.022425116970349043,0.04367886497868114,-0.045795719559860455,0.0
0.7077748684888,0.15307017573179693,-0.016281869095482973,-0.004912499978556703,-0.04207609770760512,0.01731942103026409,-0.022395520849728914,0.04362121868153036,-0.04719685687835995,0.0
0.7414784336549333,0.16035923171902533,-0.015140543597773894,-0.004725384670403954,-0.0404734347004218,0.017936226213136675,-0.02211234770850641,0.043069663859433206,-0.0479103872393942,0.0
0.7751819988210668,0.16764828770625378,-0.014045841409055498,-0.004513658791455898,-0.03865997947218086,0.018167133658488405,-0.021606255850510698,0.04208391569314877,-0.04795728833761062,0.0
0.8088855639872,0.17493734369348218,-0.013010720550322324,-0.004286007075410216,-0.036710117713513596,0.01807199531616836,-0.020919078436242907,0.04074545536164145,-0.04740512331037558,0.0
0.8425891291533333,0.1822263996807106,-0.012044033260004638,-0.00405066887864639,-0.03469442040978004,0.017719102605612318,-0.020097857975512657,0.03914591063376307,-0.046354380861124395,0.0
0.8762926943194667,0.18951545566793904,-0.011149973983727269,-0.0038146457580561285,-0.03267285665882673,0.017176618790559137,-0.019188589558224816,0.03737486915020623,-0.04492010856419815,0.0
0.9099962594856001,0.1968045116551675,-0.010328567486623561,-0.003583291113266377,-0.03069127891190098,0.016505743399367688,-0.018231523825813892,0.03551072971419015,-0.043215069871141945,0.0
0.9436998246517334,0.2040935676423959,-0.009576762189018054,-0.003360283547224501,-0.028781194804161178,0.0157569158256525,-0.01725880014044626,0.03361609226052986,-0.041338353574243314,0.0
0.9774033898178667,0.21138262362962432,-5.566143154269043e-19,1.482184401635221e-18,2.1595673492162076e-18,-7.906205792529077e-19,-2.075788235203481e-19,6.021700280578578e-19,-3.389930785849482e-19,1.0
0.03273784856787522,0.010830231449032715,-0.03421859070556419,-0.0006038274771841142,-0.0026392849701239143,-0.047251024593109744,-0.00012025239607036124,0.00014680642011790612,-1.168576672801787e-5,0.0
0.06547569713575044,0.02166046289806543,-0.03406730234795136,-0.0012319526942763744,-0.005384773553316168,-0.04631436724858064,-0.0004905382761058812,0.0005988584888764775,-9.515361922037497e-5,0.0
0.09821354570362564,0.03249069434709815,-0.03380692549282485,-0.0019053658322091154,-0.008328212268489519,-0.044716433174652515,-0.0011369820705931176,0.0013880494097026175,-0.0003297533855903626,0.0
0.13095139427150088,0.04332092579613086,-0.03342802776614212,-0.0026379663454858507,-0.011530354596977896,-0.04242176049866869,-0.002094664490131536,0.0025572063835647553,-0.0008063282487924832,0.0
0.16368924283937608,0.054151157245163575,-0.0329229967894999,-0.003432566262013532,-0.015003491703511042,-0.039417559469590996,-0.003394858965325959,0.0041445086113571315,-0.0016240225974250523,0.0
0.1964270914072513,0.0649813886941963,-0.032290436114761685,-0.004278081094560938,-0.018699174119231676,-0.035740436263546574,-0.0050494050020329076,0.006164409987770712,-0.002878193408000607,0.0
0.2291649399751265,0.07581162014322901,-0.031538186491151594,-0.0051499412560361444,-0.02251001000725926,-0.031491846113345455,-0.0070377801443155955,0.008591856306954344,-0.004641939060487375,0.0
0.26190278854300175,0.08664185159226172,-0.030683127652175998,-0.006014780757501738,-0.02629015911281371,-0.02683137437495154,-0.00930357247141886,0.011357978819504047,-0.006948817674086262,0.0
0.29464063711087696,0.09747208304129444,-0.029747460857847196,-0.006837982584126213,-0.029888313040024272,-0.021948213113432587,-0.011763077114232327,0.01436058902381429,-0.00978536562500792,0.0
0.32737848567875216,0.10830231449032716,-0.028753329656576454,-0.007590696204783297,-0.03317836826419453,-0.017024754399183627,-0.014321610013942174,0.01748409481396615,-0.013096485657094887,0.0
0.36011633424662737,0.11913254593935986,-0.027718470580105414,-0.008253454069424642,-0.036075233572702536,-0.01220970632201839,-0.016889089373694096,0.02061852261326907,-0.01679893195702978,0.0
0.3928541828145026,0.1299627773883926,-0.0266544528428178,-0.008815931985772745,-0.0385337826893586,-0.007609155027726115,-0.019388780056885872,0.023670192702571074,-0.020794854591008844,0.0
0.4255920313823778,0.1407930088374253,-0.02556728631571359,-0.009274417856043608,-0.04053779031097706,-0.0032923336710185738,-0.02175857002321254,0.02656327751774248,-0.024980164814321863,0.0
0.45832987995025304,0.15162324028645802,-0.024459231714148877,-0.009628901259721637,-0.042087210890259595,0.0006963520151225169,-0.023947800618489053,0.029235932007001142,-0.029247186990134025,0.0
0.4910677285181283,0.16245347173549074,-0.023330765369694716,-0.009880917411615921,-0.04318875473689723,0.004325905953448981,-0.02591304603333196,0.03163514111352801,-0.03348382879213048,0.0
0.5238055770860035,0.17328370318452344,-0.02218221654010354,-0.010032422286553868,-0.04385097127131019,0.0075709592789489095,-0.027614915764795276,0.03371281615961125,-0.03757188674287022,0.0
0.5565434256538786,0.18411393463355616,-0.021015052195859866,-0.010085539626132829,-0.044083143209985874,0.010407953870949336,-0.029016710201315903,0.03542415355909135,-0.04138656347715153,0.0
0.5892812742217538,0.19494416608258885,-0.019832941606790267,-0.010042943788930874,-0.04389695997526287,0.0128147221670825,-0.030085203096884904,0.03672859007676196,-0.04479894694365083,0.0
0.6220191227896292,0.20577439753162163,-0.01864262949546908,-0.009908676447714083,-0.04331008741804751,0.01477294620490343,-0.030793637551135945,0.037593460378036056,-0.04768307503445576,0.0
0.6547569713575043,0.21660462898065433,-0.01745441474765738,-0.009689154875995382,-0.04235057496333615,0.01627292978937695,-0.031126603198052185,0.03799995119399389,-0.04992837919792082,0.0
0.6874948199253795,0.22743486042968702,-0.01628186909548298,-0.009393993759705906,-0.04106044768787656,0.017319421030248666,-0.03108552306884018,0.03794979978828917,-0.05145595679728486,0.0
0.7202326684932547,0.23826509187871972,-0.015140543597773901,-0.009036180010127404,-0.0394964704144839,0.017936226213121426,-0.03069247191932656,0.03746995544410229,-0.05223387697797725,0.0
0.75297051706113,0.24909532332775247,-0.014045841409055473,-0.0086313043675242,-0.03772678910869978,0.018167133658473562,-0.02999000421463538,0.036612369464551923,-0.05228501048650279,0.0
0.7857083656290051,0.2599255547767852,-0.013010720550322295,-0.008195974330017012,-0.03582399390899478,0.01807199531615403,-0.029036185390463588,0.035447929241638365,-0.051683017437270676,0.0
0.8184462141968804,0.27075578622581786,-0.012044033260004614,-0.007745945716995075,-0.03385695232948098,0.017719102605598468,-0.02789631158498603,0.03405634954693558,-0.050537454752596814,0.0
0.8511840627647557,0.28158601767485064,-0.011149973983727293,-0.00729460734922926,-0.031884185909444744,0.01717661879054593,-0.026634225092288515,0.03251557027140852,-0.04897375203535041,0.0
0.883921911332631,0.29241624912388336,-0.010328567486623528,-0.006852196336726378,-0.029950440294950666,0.01650574339935513,-0.025305794773436776,0.030893797186828928,-0.047114848643675065,0.0
0.9166597599005061,0.30324648057291603,-0.00957676218901802,-0.0064257471371519945,-0.028086462577000006,0.015756915825640653,-0.023955630838246606,0.029245491288666402,-0.04506877525910919,0.0
0.9493976084683813,0.31407671202194876,-1.4989781428457747e-18,3.615043000631643e-18,5.656245528283792e-18,-2.2034377965607645e-18,-5.545163591889984e-19,1.629278585220923e-18,-6.5742248974817905e-19,1.0
0.03140119906396253,0.014248696060978557,-0.034218590705564225,-0.0008850474930598044,-0.0025440968273988825,-0.04725102459310985,-0.00014843453150745737,0.00011823223700447478,-1.1470362677791628e-5,0.0
0.06280239812792505,0.028497392121957114,-0.03406730234795146,-0.00180570889009919,-0.005190566940791421,-0.046314367248581054,-0.0006054999449749315,0.0004822975637961133,-9.339965001569599e-5,0.0
0.09420359719188758,0.04274608818293567,-0.033806925492824824,-0.0027927501097208315,-0.008027847939881108,-0.044716433174653236,-0.0014034431454621665,0.001117881538183359,-0.0003236750326259197,0.0
0.1256047962558501,0.05699478424391423,-0.033428027766142114,-0.0038665439865969353,-0.011114502178056967,-0.04242176049867006,-0.002585566295863801,0.002059475538469121,-0.0007914651786450971,0.0
0.1570059953198126,0.07124348030489278,-0.03292299678949989,-0.0050312121918065925,-0.014462377528340706,-0.03941755946959324,-0.004190472011782043,0.0033378276226999856,-0.001594086945508351,0.0
0.18840719438377515,0.08549217636587134,-0.032290436114761685,-0.0062705078700698675,-0.018024771894746362,-0.03574043626354983,-0.006232774484390026,0.004964578401012969,-0.0028251395920331226,0.0
0.21980839344773767,0.0997408724268499,-0.03153818649115166,-0.007548418663084327,-0.02169816662180894,-0.03149184611335012,-0.008687141651856998,0.0069195501809009,-0.004556374073797173,0.0
0.2512095925117002,0.11398956848782846,-0.030683127652176012,-0.008816039070556704,-0.025341981312302263,-0.02683137437495766,-0.011483940997053223,0.009147278723860475,-0.0068207299322938465,0.0
0.2826107915756627,0.12823826454880702,-0.029747460857847213,-0.010022629927159988,-0.028810364641245867,-0.021948213113440314,-0.014519850728163572,0.011565465346172577,-0.009604991719070744,0.0
0.31401199063962526,0.14248696060978558,-0.028753329656576412,-0.011125904170427635,-0.03198176111890064,-0.017024754399192966,-0.0176779968005001,0.01408101661740237,-0.012855077787164725,0.0
0.34541318970358775,0.1567356566707641,-0.027718470580105386,-0.01209732764612272,-0.034774148422356974,-0.012209706322029433,-0.020847186009177184,0.0166053640541751,-0.016489276795558946,0.0
0.3768143887675503,0.17098435273174267,-0.026654452842817776,-0.012921767885389273,-0.03714402779441858,-0.0076091550277388245,-0.023932699708873323,0.019063061618470205,-0.020411542480893063,0.0
0.4082155878315128,0.1852330487927212,-0.02556728631571359,-0.013593783958554467,-0.039075759111784916,-0.003292333671032847,-0.02685786939313488,0.021393040710401618,-0.024519704769068333,0.0
0.4396167868954754,0.1994817448536998,-0.02445923171414892,-0.014113360591965619,-0.0405692984698613,0.0006963520151068592,-0.02956016413661674,0.023545493707034647,-0.028708072811139573,0.0
0.4710179859594379,0.21373044091467835,-0.023330765369694712,-0.01448274799461376,-0.04163111416509482,0.004325905953432001,-0.03198598093528581,0.025477724323318133,-0.032866620481637285,0.0
0.5024191850234004,0.22797913697565692,-0.02218221654010354,-0.014704813095684527,-0.042269447275509825,0.007570959278930861,-0.034086697798711256,0.027151003790209433,-0.036879323150977285,0.0
0.5338203840873629,0.24222783303663545,-0.021015052195859866,-0.01478266872499693,-0.042493245728228005,0.010407953870930301,-0.03581701426031426,0.02852924902488708,-0.04062368384712381,0.0
0.5652215831513254,0.256476529097614,-0.019832941606790236,-0.014720234767691517,-0.04231377735625017,0.012814722167062823,-0.03713591723077966,0.02957979195988336,-0.04397316675803894,0.0
0.5966227822152881,0.2707252251585926,-0.018642629495469114,-0.014523435221076172,-0.04174807087597239,0.014772946204883291,-0.038010379110654156,0.03027632519272615,-0.04680413163870976,0.0
0.6280239812792505,0.28497392121957116,-0.017454414747657354,-0.014201676069557804,-0.04082316408511283,0.016272929789356592,-0.038421377988233994,0.030603697241162145,-0.04900804805055652,0.0
0.6594251803432131,0.2992226172805497,-0.016281869095482914,-0.013769049837908326,-0.03957956638892192,0.017319421030228342,-0.03837067039376229,0.030563307230432903,-0.050507467771229185,0.0
0.6908263794071755,0.3134713133415282,-0.015140543597773861,-0.013244591819661783,-0.03807199533676094,0.017936226213101286,-0.03788550448317183,0.030176859075343444,-0.05127104852845233,0.0
0.722227578471138,0.32772000940250684,-0.014045841409055475,-0.012651153816214209,-0.036366139149757074,0.018167133658453884,-0.037018407709562044,0.02948619235468226,-0.05132123949164935,0.0
0.7536287775351006,0.34196870546348535,-0.013010720550322279,-0.012013077920519442,-0.034531969938945355,0.01807199531613496,-0.03584105361979465,0.02854839704395774,-0.050730342996373266,0.0
0.785029976599063,0.3562174015244639,-0.012044033260004581,-0.011353457895247268,-0.03263587145073715,0.01771910260558024,-0.03443404103764815,0.02742767235022788,-0.04960589649926447,0.0
0.8164311756630257,0.37046609758544247,-0.011149973983727291,-0.010691918124358405,-0.030734254593434568,0.017176618790528494,-0.03287617422252429,0.02618678806006216,-0.048071017555972255,0.0
0.8478323747269882,0.3847147936464211,-0.010328567486623518,-0.010043463437692501,-0.02887025122186989,0.0165057433993386,-0.031236415361370146,0.02488067447531144,-0.04624637938016774,0.0
0.8792335737909508,0.3989634897073996,-0.009576762189018024,-0.009418404444417248,-0.027073499506060333,0.015756915825624957,-0.02956982943260848,0.023553192384330235,-0.044238021320951136,0.0
0.9106347728549132,0.41321218576837815,-3.611456947348045e-20,7.829160150834526e-20,1.239942755547794e-19,-4.86990997027916e-20,-2.7809811253071034e-21,3.6889998838395183e-20,-6.864105653982681e-21,1.0
0.029708761427372624,0.017505717253063446,-0.03421859070556423,-0.0011562395671920979,-0.0024200830510499004,-0.047251024593109966,-0.0001699084324542499,8.431475835833309e-5,-1.0094103061092636e-5,0.0
0.05941752285474525,0.03501143450612689,-0.03406730234795145,-0.0023590056826725257,-0.004937549130782234,-0.04631436724858142,-0.000693097121401905,0.00034394005864216544,-8.219318949298901e-5,0.0
0.08912628428211787,0.052517151759190334,-0.03380692549282481,-0.0036484914125630655,-0.0076365248863485505,-0.0447164331746541,-0.0016064781049913274,0.0007971929999757511,-0.00028483921820158267,0.0
0.1188350457094905,0.07002286901225378,-0.03342802776614217,-0.005051312139347283,-0.010572718008328904,-0.04242176049867173,-0.00295961803422228,0.0014686703615362276,-0.0006965020467908391,0.0
0.1485438071368631,0.08752858626531722,-0.032922996789499955,-0.00657285247709612,-0.013757398836901417,-0.039417559469595936,-0.004796704133180855,0.0023802994547591936,-0.0014028220700875438,0.0
0.17825256856423574,0.10503430351838067,-0.032290436114761685,-0.008191887285843061,-0.017146141802360147,-0.03574043626355382,-0.0071344648159947,0.0035403815285689417,-0.002486168136530547,0.0
0.20796132999160835,0.1225400207714441,-0.03153818649115164,-0.0098613694704847,-0.020640474338386068,-0.03149184611335561,-0.00994390325239164,0.004934527298705941,-0.004009682237413366,0.0
0.237670091418981,0.14004573802450757,-0.03068312765217599,-0.011517408138231797,-0.024106668737380398,-0.026831374374964957,-0.013145313246558621,0.006523183645120896,-0.006002351697370705,0.0
0.2673788528463536,0.157551455277571,-0.029747460857847248,-0.013093716868279356,-0.027405983299044395,-0.02194821311344954,-0.01662042552848146,0.008247661044529928,-0.008452546709880776,0.0
0.29708761427372626,0.17505717253063446,-0.028753329656576433,-0.014535051196135193,-0.030422787840866373,-0.01702475439920423,-0.020235457982054825,0.010041571933898402,-0.011312674558523547,0.0
0.3267963757010988,0.19256288978369787,-0.0277184705801054,-0.01580413366674336,-0.03307905827534143,-0.012209706322042657,-0.023863131173373128,0.011841755618154043,-0.014510827953123957,0.0
0.3565051371284715,0.21006860703676133,-0.02665445284281772,-0.016881194991587842,-0.03533341622256742,-0.007609155027753977,-0.027395023589006213,0.013594409389829582,-0.0179624846420124,0.0
0.38621389855584404,0.22757432428982477,-0.025567286315713537,-0.017759127057014466,-0.03717098394797519,-0.0032923336710498456,-0.030743375153058694,0.015255983499974457,-0.021577733321886523,0.0
0.41592265998321676,0.24508004154288823,-0.02445923171414889,-0.018437909909289944,-0.038591719687130224,0.0006963520150881503,-0.03383660864291437,0.016790958721380585,-0.02526356435113013,0.0
0.44563142141058937,0.2625857587959517,-0.02333076536969465,-0.01892048325582021,-0.039601776434852604,0.004325905953411738,-0.03661336635226381,0.018168887123383683,-0.028923152975278258,0.0
0.475340182837962,0.28009147604901513,-0.02218221654010346,-0.019210592496695898,-0.040208993552063775,0.007570959278909214,-0.03901799218751955,0.019362150123404222,-0.03245439566007061,0.0
0.5050489442653345,0.2975971933020785,-0.021015052195859838,-0.019312304280352213,-0.040421882792929735,0.0104079538709076,-0.04099863210105566,0.020345015852672187,-0.0357494931061184,0.0
0.5347577056927071,0.31510291055514195,-0.019832941606790264,-0.019230739604626932,-0.040251162732063604,0.012814722167039293,-0.04250833967383419,0.02109418778663028,-0.03869709177007617,0.0
0.5644664671200799,0.3326086278082055,-0.01864262949546907,-0.018973637670113293,-0.03971303200918968,0.014772946204859139,-0.043509309230894765,0.02159090537115836,-0.04118838625400484,0.0
0.5941752285474525,0.35011434506126893,-0.01745441474765737,-0.018553286598550517,-0.03883321044569656,0.016272929789332147,-0.04397976697629414,0.02182436365494633,-0.04312786803188291,0.0
0.6238839899748251,0.36762006231433236,-0.016281869095482945,-0.01798809707961408,-0.03765023278758853,0.01731942103020392,-0.043921723556053546,0.021795560393847713,-0.04444738142631282,0.0
0.6535927514021976,0.38512577956739574,-0.015140543597773845,-0.017302937111609063,-0.036216149339075174,0.017936226213077264,-0.04336636909429698,0.021519973264488134,-0.0451193447351806,0.0
0.6833015128295704,0.40263149682045923,-0.014045841409055465,-0.01652766063702198,-0.03459344630307569,0.018167133658430458,-0.04237383014733545,0.021027439256021175,-0.045163513587507184,0.0
0.713010274256943,0.42013721407352267,-0.013010720550322269,-0.01569406853800007,-0.03284868495121265,0.018071995316112217,-0.041026149214798024,0.02035867084761977,-0.044643515197804295,0.0
0.7427190356843155,0.4376429313265861,-0.012044033260004597,-0.014832330858934794,-0.031045013107823947,0.017719102605558347,-0.03941558528566305,0.019559450312914232,-0.04365398425206672,0.0
0.7724277971116882,0.4551486485796496,-0.011149973983727237,-0.013968085194864935,-0.029236091892095643,0.017176618790507605,-0.037632343166386834,0.018674540565281957,-0.042303266173212895,0.0
0.8021365585390609,0.47265436583271303,-0.010328567486623502,-0.013120934084745201,-0.02746295066647822,0.01650574339931875,-0.03575536174648689,0.017743113959416617,-0.040697555324030465,0.0
0.8318453199664335,0.49016008308577647,-0.00957676218901801,-0.012304347465923876,-0.02575378286769548,0.015756915825606163,-0.03384767220928816,0.016796448866284234,-0.038930168031859363,0.0
0.8615540813938061,0.5076658003388399,-8.245810396496876e-19,1.6828341790362491e-18,2.4822331096309334e-18,-1.0499051253940026e-18,-3.5830588375918574e-19,6.851520103733779e-19,-2.223151255542872e-19,1.0
0.02767971165279185,0.020564391673741425,-0.034218590705564246,-0.0014143309850181988,-0.0022686487667163517,-0.047251024593110064,-0.0001837036241731909,4.658682426621798e-5,-7.696271933885971e-6,0.0
0.0553594233055837,0.04112878334748285,-0.03406730234795146,-0.002885573998250356,-0.00462858691617676,-0.04631436724858185,-0.0007493710068892898,0.00019003879463417483,-6.266838505837247e-5,0.0
0.08303913495837555,0.061693175021224275,-0.03380692549282486,-0.00446289384983781,-0.00715867695445315,-0.044716433174655165,-0.0017369111455129117,0.00044047674285539913,-0.00021717631249124915,0.0
0.1107188466111674,0.0822575666949657,-0.03342802776614217,-0.006178846907156903,-0.009911140718922754,-0.04242176049867359,-0.0031999151025677002,0.0008114912413194567,-0.0005310495763880136,0.0
0.13839855826395925,0.10282195836870711,-0.032922996789499996,-0.008040019717441511,-0.012896543319462364,-0.03941755946959896,-0.0051861577476681455,0.001315197889033588,-0.0010695848913872064,0.0
0.1660782699167511,0.12338635004244855,-0.03229043611476172,-0.010020449345355587,-0.016073239072102525,-0.03574043626355826,-0.007713725706990336,0.0019561834135370555,-0.001895584574111667,0.0
