xcoord,ycoord,zcoord,eig1,eig2
-0.003325332422,0.03261021152,0.00130561518,-0.0,0.5413275169216664
-0.003096084576,0.03144115582,0.001767091104,0.0,0.41552080021713883
-0.003513075644,0.0315348208,0.0006111129187,0.0,0.42525704636350903
-0.003116265871,0.03580663726,0.001726112096,-0.0,0.7846635540194483
-0.002397442702,0.03622934222,0.002637530677,-0.0,0.8149960553333002
-0.002581542358,0.03470217064,0.002445062622,-0.0,0.6817077460658213
-0.003449845593,0.01869735494,0.001018349431,0.14467476346274397,0.0
-0.003557222895,0.0174525138,0.0005163307069,0.25247070330782034,0.0
-0.003590460401,0.01876369677,-0.0001200725383,0.14456359019847204,0.0
0.0005215071142,0.03457235172,0.003537255339,-0.0,0.684167964442891
-0.0005828913418,0.03440769017,0.003524826607,-0.0,0.6747929036677204
-3.128042954e-5,0.035833776,0.003573507303,-0.0,0.7970998890947047
0.001046922058,0.03595386446,0.003420297289,-0.0,0.8076025618373973
0.0001141294342,0.03316697478,0.003574960632,-0.0,0.5655642733788375
-0.001058770227,0.033104036,0.003411947051,-0.0,0.5417697491686168
-0.002621285152,0.03065269813,-0.002458029194,0.0,0.3430254279823089
-0.003226252273,0.03094475903,-0.00156378909,0.0,0.36084423491852147
-0.003139170585,0.02938475832,-0.001749236719,0.0,0.21513967873713577
-0.00318064983,0.02520898171,0.001683195936,0.0,0.0
-0.003298205091,0.02690294199,0.001415724051,0.0,0.00999868651940095
-0.002814069623,0.02599073201,0.002240026835,0.0,0.0
0.00321456953,0.02927340008,0.001598362811,0.0,0.21593176174694637
0.002886083443,0.0305896271,0.002114091767,0.0,0.3291775065273842
0.003444631584,0.03078161366,0.0009521661559,0.0,0.34997706499153397
-0.003496915335,0.02535773441,-0.0008663032204,0.0,0.0
-0.003602083772,0.0251678098,0.0001075105756,0.0,0.0
-0.003595101647,0.02412981912,-0.0001815277355,0.0,0.0
-0.002745659323,0.03015168384,0.00228530704,0.0,0.2980937475488023
-0.003315224778,0.03003174067,0.00133030978,0.0,0.288293190986356
-0.003471702104,0.0242323745,0.0009346765,0.0,0.0
0.00351312873,0.03576289862,-0.0006947261863,-0.0,0.7911791919193493
-0.001936675049,0.03551404551,0.00300696725,-0.0,0.7772265444938253
-0.001631182502,0.03439365327,0.0031687913,-0.0,0.6673161842943321
-0.003521169303,0.02586307749,0.0007434895379,0.0,0.0
-0.0009033561801,0.0227875635,0.003492488991,0.0,0.0
-0.001554385177,0.0242408812,0.003239638871,0.0,0.0
-0.0003235328477,0.02406797931,0.003586430103,0.0,0.0
-0.003567870473,0.03411172703,0.0001409652032,-0.0,0.6443220874175082
-0.003302175784,0.03409283608,0.001331923413,-0.0,0.6359484476393465
-0.00351521722,0.03292972594,0.000663535262,-0.0,0.5453080533854696
-0.001972057158,0.02598277852,0.003002227284,0.0,0.0
-0.002464896999,0.02478787117,0.002620019251,0.0,0.0
-0.002824320458,0.03285838291,0.002178386552,-0.0,0.5326761273044985
-0.00214900868,0.02776036225,0.0008970526396,0.0,0.09844705839349896
-0.001703580492,0.02548499033,0.001512571005,0.0,0.0
