xcoord,ycoord,zcoord,eig1,eig2
-0.003320176983187561,0.03583477712786363,0.0013044329378294366,-0.0,0.5413275169216664
-0.0030943026220389067,0.03423452368061656,0.0017664643110490335,0.0,0.41552080021713883
-0.003512619510886898,0.034356924701041375,0.0006094315679574707,0.0,0.42525704636350903
-0.003115182001687771,0.03832215594348318,0.0017252181145319743,-0.0,0.7846635540194483
-0.0024045754071726198,0.03856504134256423,0.002643340946840974,-0.0,0.8149960553333002
-0.0025804585467206443,0.037097989184802546,0.0024448034155267113,-0.0,0.6817077460658213
-0.003439939271047954,0.02140787064490149,0.0010154788574963645,0.14467476346274397,0.0
-0.0035443283520528415,0.020325551721723706,0.0005147488212436497,0.25247070330782034,0.0
-0.0035819001286731176,0.021510437386753296,-0.00011906012069842683,0.14456359019847204,0.0
0.0005239680230292381,0.03730276475854364,0.003542725511719031,-0.0,0.684167964442891
-0.0005838715606890701,0.037267736842002734,0.0035340201465176406,-0.0,0.6747929036677204
-3.101285495521609e-5,0.03858455313625027,0.0035742303629584613,-0.0,0.7970998890947047
0.00104775540030267,0.03870498749478568,0.0034201188568732826,-0.0,0.8076025618373973
0.00011485509073117885,0.03596751729672274,0.003583541329340286,-0.0,0.5655642733788375
-0.001057836727543569,0.03552943055390587,0.003411774763865214,-0.0,0.5417697491686168
-0.002622535349606267,0.03331027875750586,-0.0024597940409016813,0.0,0.3430254279823089
-0.0032257480146884662,0.03341589178324303,-0.0015653348676865017,0.0,0.36084423491852147
-0.003137303950374931,0.03180738668458784,-0.001747527815756987,0.0,0.21513967873713577
-0.003176547961970229,0.027859519702438953,0.00168165299987816,0.0,0.0
-0.003301342463296308,0.029481139669901613,0.0014197091012895214,0.0,0.00999868651940095
-0.0028180604263535313,0.028864483677874968,0.0022439189899496536,0.0,0.0
0.0032145964362342108,0.031877978236495526,0.0015997184306126015,0.0,0.21593176174694637
0.0028858255407831174,0.03314940531566803,0.0021151180588581237,0.0,0.3291775065273842
0.003443118848801186,0.03340840550048108,0.0009525476475815591,0.0,0.34997706499153397
-0.003502530244469889,0.0280197122203367,-0.0008663934692223696,0.0,0.0
-0.0035962831369780015,0.02800479126231065,0.0001086968629275656,0.0,0.0
-0.003592914146750226,0.026880155276616132,-0.00017902383211094812,0.0,0.0
-0.0027433123964241356,0.03290426055652438,0.0022837799496842302,0.0,0.2980937475488023
-0.0033119033627016354,0.0327826869745783,0.001330237938458516,0.0,0.288293190986356
-0.003469335096171708,0.026880054936836446,0.0009358637796304733,0.0,0.0
0.003513911438287625,0.03846942942593092,-0.0006955344938996674,-0.0,0.7911791919193493
-0.001937714037863613,0.038404903166437146,0.0030084427837470252,-0.0,0.7772265444938253
-0.001633317558773293,0.037044452463668796,0.0031702856240389287,-0.0,0.6673161842943321
-0.0035198641177947103,0.02847561566906516,0.0007458881233050687,0.0,0.0
-0.0009014959127843765,0.025672612440724676,0.003487966735812261,0.0,0.0
-0.0015541518485681274,0.026914726005144683,0.0032428532640144526,0.0,0.0
-0.000322900086882779,0.026720563066266002,0.0035849009834580227,0.0,0.0
-0.003567680375797619,0.03676636184215176,0.00013925396914162287,-0.0,0.6443220874175082
-0.0033004869789792306,0.0366309774427919,0.0013310960574056795,-0.0,0.6359484476393465
-0.003511428997378668,0.03572712434276717,0.0006626284388889777,-0.0,0.5453080533854696
-0.001969401659932498,0.028811041185952877,0.0029987440130055335,0.0,0.0
-0.0024628898825515555,0.027517464576750136,0.002616965780922376,0.0,0.0
-0.002823361677139988,0.03548689619031157,0.002177457429385042,-0.0,0.5326761273044985
-0.002150296935076131,0.030636385528415005,0.0008989626258805061,0.0,0.09844705839349896
-0.0017031764667325981,0.028511882612091866,0.0015133767953860934,0.0,0.0
-0.0024040302195549083,0.028855813911194128,-6.595553203828123e-5,0.0,0.0
-0.0024114485959319002,0.034319221275673474,0.002631470053591373,0.0,0.42448861384145725
-0.0023252200006797863,0.026299563119527913,0.0008920435007123382,0.0,0.0
-0.003043279494916187,0.0305793314896202,-0.0019172599298545262,0.0,0.10206475518349419
-0.002510159844460154,0.03148491963330258,-0.0025800901966537603,0.0,0.19523126231574645
-0.0004469912004476015,0.0344570949018874,0.0035467044613767384,-0.0,0.43818235924354365
-0.003597531859235762,0.02925770854005849,-0.0002694722594447085,0.0,0.0
0.0035695610638681527,0.03843532457564994,0.0002851649647171973,-0.0,0.7943267819938541
0.0035670882050988302,0.03718275198504289,-0.00029019339483030225,-0.0,0.6755857010880036
-0.003038982110441189,0.031664914949955617,0.0018831739911188714,0.0,0.17972430431700498
-0.0022859387240031135,0.03131607804432644,0.0027509515003414343,0.0,0.1717825551963278
0.003494418444190357,0.03733819138904457,0.0007426670227723377,-0.0,0.6942658233346037
-0.0033994392099610696,0.02415927308248803,-0.0011559065175199023,0.0,0.0
-0.003542013373317528,0.025543423017579774,-0.0006239321403788381,0.0,0.0
-0.003593204835653583,0.024125782632285594,4.03762868082929e-5,0.0,0.0
-0.00260362165917933,0.030055855469281644,0.0024597389773737557,0.0,0.0501354883056446
0.0035467930012348724,0.03576106519051413,0.0004706204692538484,-0.0,0.5523928386181076
-0.0007779610319762534,0.02832005328559688,0.003513573977215839,0.0,0.0
-0.0020533930678294844,0.03575833353080083,0.0029194695146888823,-0.0,0.5478555156832919
-0.0035631589769571127,0.03269575942652412,0.00026239694328161615,0.0,0.275065924230295
0.002854045142136051,0.020092693659703793,0.002180300058221776,0.2759582892362329,0.0
0.0024918775090403446,0.02158478542264449,0.0025878646080988127,0.1427950533902772,0.0
0.00319670794550543,0.021303220535107067,0.0016372360881418667,0.16116163751436696,0.0
0.0035373540670419366,0.021463979781262115,0.0006178006792735233,0.15247382769614562,0.0
0.0035817261475724863,0.020210485492509735,0.0001767805700975658,0.26543593627284334,0.0
0.0034113643604881893,0.019921015283125013,0.0011148737242819015,0.29811797286091996,0.0
0.003574192289173899,0.03384391966199625,-0.00022308355496880944,0.0,0.40317089736724265
-0.003462319984699443,0.031114537900557886,0.0009091032713510237,0.0,0.14394134366613506
-0.003546247936262048,0.03003456365212623,0.0005698036463788592,0.0,0.040077190056399876
-0.0035845686757153303,0.030691618079582112,-6.859693114084732e-5,0.0,0.12451604253234282
0.002356758225071622,0.013730183300322007,0.00042084534679026554,0.8316580019954566,-0.0
0.0031884280604020728,0.03458702923442067,0.0016222169041635271,-0.0,0.4617539610597063
-0.0016886906868317467,0.03139461653785405,-0.0031893117177105726,0.0,0.16995784658614457
-0.0017562267695709595,0.03284611161131868,-0.003140259492628097,0.0,0.30397881800631643
0.00241212712410634,0.016037758313240103,-0.0004673439976216431,0.6331993421758071,-0.0
