xcoord,ycoord,zcoord,eig1,eig2
-0.0033255120557713646,0.0330756218461845,0.0013054487120735864,-0.0,0.5413275169216664
-0.003095264312053361,0.03197590396873738,0.0017668789180623097,0.0,0.41552080021713883
-0.003510523594911853,0.03209844985646583,0.0006111100452725566,0.0,0.42525704636350903
-0.0031159846312056095,0.03634022601116041,0.0017260056799949578,-0.0,0.7846635540194483
-0.0023943925601946137,0.03686575925029872,0.0026350758662002814,-0.0,0.8149960553333002
-0.002581237250073392,0.035321680254919156,0.0024447159427670264,-0.0,0.6817077460658213
-0.003445627924392566,0.01935947677011755,0.00101755230017249,0.14467476346274397,0.0
-0.0035527599174659088,0.01809974376559508,0.0005159553426557485,0.25247070330782034,0.0
-0.003586479339401088,0.01939498712117017,-0.00011982763592024898,0.14456359019847204,0.0
0.0005212407256781699,0.035120593271745784,0.0035341014285489992,-0.0,0.684167964442891
-0.0005819099463394386,0.034940470564749394,0.003521648511168459,-0.0,0.6747929036677204
-3.11861366329487e-5,0.03631526555858296,0.0035727890449985876,-0.0,0.7970998890947047
0.0010465724448186265,0.03642621989052475,0.0034187199729881763,-0.0,0.8076025618373973
0.00011474331725489008,0.0337357370921383,0.00357170006737156,-0.0,0.5655642733788375
-0.001058140574406056,0.03370968769334701,0.003411186674551433,-0.0,0.5417697491686168
-0.0026205022492592723,0.03123474803992371,-0.0024571191003640793,0.0,0.3430254279823089
-0.003225384911106201,0.03155870147492523,-0.00156290590902666,0.0,0.36084423491852147
-0.00313869650383992,0.02998409321949758,-0.0017486023730944279,0.0,0.21513967873713577
-0.003178738930268289,0.025792716632308293,0.0016825882760587178,0.0,0.0
-0.00329658818648674,0.027535096014617927,0.001414741859982595,0.0,0.00999868651940095
-0.0028119373549640603,0.026611764116556295,0.002238822335360175,0.0,0.0
0.003213758160551697,0.02986982587483334,0.0015979487782755502,0.0,0.21593176174694637
0.0028852596953259603,0.031170848223346655,0.0021135912594482946,0.0,0.3291775065273842
0.0034435559940420098,0.031362417177716095,0.0009518441050785761,0.0,0.34997706499153397
-0.0034949622437202635,0.026005163751119748,-0.0008650600782963868,0.0,0.0
-0.003601476139854961,0.025709819688910146,0.0001077044544855456,0.0,0.0
