xcoord,ycoord,zcoord,eig1,eig2
-0.0033220890765955804,0.0346661534943367,0.0013047696488587394,-0.0,0.5413275169216664
-0.0030949028829765396,0.033150762980617685,0.0017667477334958462,0.0,0.41552080021713883
-0.0035097669054359776,0.033188091482414646,0.0006106887859937977,0.0,0.42525704636350903
-0.0031157327829968006,0.0373796432286483,0.0017257304457651283,-0.0,0.7846635540194483
-0.0024009857307162557,0.03770242041240754,0.0026405355056127785,-0.0,0.8149960553333002
-0.0025810063988401786,0.03612554593743765,0.002445290718336733,-0.0,0.6817077460658213
-0.003440785434989591,0.020618874760931667,0.0010169305763106232,0.14467476346274397,0.0
-0.003548075317295517,0.019294246458834912,0.0005157765434366409,0.25247070330782034,0.0
-0.00358338904236691,0.020503150751010172,-0.00011954768770889276,0.14456359019847204,0.0
0.0005227536557532338,0.03621612660366986,0.0035397661578227516,-0.0,0.684167964442891
-0.000582524008804351,0.03606703081744675,0.0035269618847993504,-0.0,0.6747929036677204
-3.1010843170223884e-5,0.037617625187057704,0.003574539210995256,-0.0,0.7970998890947047
0.0010477101354935507,0.03773131835145934,0.003420837672128007,-0.0,0.8076025618373973
0.00011484453040696252,0.03482209943661344,0.003573573472203441,-0.0,0.5655642733788375
-0.001058188164042092,0.03454465507561671,0.0034122984402806407,-0.0,0.5417697491686168
-0.0026203847391201994,0.0322930839339657,-0.0024571785101156346,0.0,0.3430254279823089
-0.003225478643317624,0.032535728811610445,-0.0015638969747074727,0.0,0.36084423491852147
-0.0031384605734055154,0.03081056479768725,-0.001748047883587025,0.0,0.21513967873713577
-0.0031777462979565023,0.02684691821967894,0.001682293122867504,0.0,0.0
-0.00329314498184012,0.02866267060742807,0.00141310242404294,0.0,0.00999868651940095
-0.002805649583162032,0.02776234130715252,0.0022344446489115204,0.0,0.0
0.003213396283375167,0.030896082783983966,0.0015979870478470101,0.0,0.21593176174694637
0.0028858953071421627,0.0321836538088871,0.002114861144442116,0.0,0.3291775065273842
0.0034435515516320785,0.032408897937887114,0.0009523025657425644,0.0,0.34997706499153397
-0.0034879669290540714,0.027227608470129134,-0.0008622534128283661,0.0,0.0
-0.003599648935459923,0.026833937014600108,0.00010810815304637839,0.0,0.0
-0.0035898765241434306,0.02602117551599417,-0.00018111630437213407,0.0,0.0
-0.002744534887117445,0.03183211315920694,0.0022847343355931744,0.0,0.2980937475488023
-0.0033127759632222546,0.031675021473759196,0.0013299863459834515,0.0,0.288293190986356
-0.003462533537264716,0.026109395509064468,0.0009318052084445609,0.0,0.0
0.0035142198323516185,0.037510393150031365,-0.0006953038513801878,-0.0,0.7911791919193493
-0.001937636457941184,0.03740828532436642,0.003008602166757332,-0.0,0.7772265444938253
-0.0016317315384690042,0.03600536794302089,0.003169505211780237,-0.0,0.6673161842943321
-0.0035178455167343796,0.02762545654258606,0.0007428826787810062,0.0,0.0
-0.000900794239040602,0.024494556433437346,0.0034874931293375692,0.0,0.0
-0.0015513462614674617,0.0260972078290833,0.0032321796395930764,0.0,0.0
-0.00032149939053348787,0.02596814910723387,0.003577634595862986,0.0,0.0
-0.003567822596690593,0.035741247301937056,0.00013992129015468282,-0.0,0.6443220874175082
-0.0033014694019800005,0.0356672387715259,0.0013315184292521703,-0.0,0.6359484476393465
-0.0035135704580490728,0.03465051206644328,0.0006631155407854908,-0.0,0.5453080533854696
-0.001970830455720984,0.02760539995007373,0.0030011848366431827,0.0,0.0
-0.0024632413757907272,0.026490766727782784,0.002619322210113303,0.0,0.0
-0.002824066093225097,0.034529792212327395,0.0021778651985095657,-0.0,0.5326761273044985
