xcoord,ycoord,zcoord,eig1,eig2
-0.0033206683066065177,0.03542302916975159,0.0013046192453366953,-0.0,0.5413275169216664
-0.003094792756521579,0.033823452322806084,0.0017666646005867353,0.0,0.41552080021713883
-0.003513215104776951,0.03393992883363563,0.0006095452430457594,0.0,0.42525704636350903
-0.0031155128492370812,0.037917273982462814,0.00172554679442084,-0.0,0.7846635540194483
-0.0024046651803943417,0.038167933392312114,0.002643573851827107,-0.0,0.8149960553333002
-0.0025807148289515975,0.036691401702335924,0.002445058702937193,-0.0,0.6817077460658213
-0.003440364635871072,0.02108104170400726,0.0010164300948310194,0.14467476346274397,0.0
-0.0035465844231914777,0.019841370109344364,0.000515440059919899,0.25247070330782034,0.0
-0.0035836037709126916,0.02102314077914301,-0.00011913362664610484,0.14456359019847204,0.0
0.0005238207290208555,0.03681724603955051,0.003543812199737258,-0.0,0.684167964442891
-0.0005837028227489924,0.03675436540148766,0.0035344036362176087,-0.0,0.6747929036677204
-3.0991785961438946e-5,0.03815214415768772,0.003574482036444281,-0.0,0.7970998890947047
0.0010477920541918952,0.03826608165527579,0.0034206475279082924,-0.0,0.8076025618373973
0.00011462800385049638,0.0355038134494784,0.003584037531190511,-0.0,0.5655642733788375
-0.0010579011493119354,0.03507995176387734,0.00341215380753234,-0.0,0.5417697491686168
-0.0026230222723336687,0.03289405914936214,-0.0024601176277944683,0.0,0.3430254279823089
-0.0032263128605161564,0.033001389767863,-0.0015654778389524442,0.0,0.36084423491852147
-0.0031378403838019575,0.03139607142408533,-0.0017477508194672562,0.0,0.21513967873713577
-0.0031771528949686334,0.027449137420712647,0.0016818682157016844,0.0,0.0
-0.0032971975086316897,0.029109213808059736,0.0014164181441290373,0.0,0.00999868651940095
-0.002809535069008162,0.02833461881112108,0.002237408870709958,0.0,0.0
0.0032151503321751064,0.03145161083875938,0.0015998810153868663,0.0,0.21593176174694637
0.0028861395591994023,0.03272910571192081,0.002115509101343034,0.0,0.3291775065273842
0.003443690423653511,0.03298218469812762,0.0009527783959982198,0.0,0.34997706499153397
-0.0034925104949362394,0.027684879555458085,-0.0008635031194947499,0.0,0.0
