xcoord,ycoord,eig1,eig2
0.0,0.0,-0.0,0.6469110363250982
0.1677721097675262,0.0,0.0,0.0
0.2756869570413118,0.0,0.0,0.0
0.3380486298059319,0.0,0.0,0.0
0.3763627268858222,0.0,0.0,0.0
0.4018949781312454,0.0,0.0,0.0
0.4201286772863499,0.0,0.0,0.0
0.4338748813627774,0.0,0.0,0.0
0.44454513358006736,0.0,0.0,0.0
0.4535290159590363,0.0,0.0,0.0
0.46093553843142154,0.0,0.0,0.0
0.4673118317749403,0.0,0.0,0.0
0.4729240212970336,0.0,0.0,0.0
0.47795956765746,0.0,0.0,0.0
0.48256836384699936,0.0,0.0,0.0
0.4868428860983317,0.0,0.0,0.0
0.49086891948620004,0.0,0.0,0.0
0.4947134138862667,0.0,0.0,0.0
0.4984320136006729,0.0,0.0,0.0
0.5020771308795876,0.0,0.0,0.0
0.5057244620801727,0.0,0.0,0.0
0.5093741200115708,0.0,0.0,0.0
0.5130935200303809,0.0,0.0,0.0
0.5169390877890527,0.0,0.0,0.0
0.520967794098957,0.0,0.0,0.0
0.5252483241445792,0.0,0.0,0.0
0.5298509478152257,0.0,0.0,0.0
0.5349082062369029,0.0,0.0,0.0
0.5405305871045212,0.0,0.0,0.0
0.5469856879853171,0.0,0.0,0.0
0.5543447007585596,0.0,0.0,0.0
0.5631799778045153,0.0,0.0,0.0
0.5740286594754521,0.0,0.0,0.0
0.5877656870633752,0.0,0.0,0.0
0.6060693624711323,0.0,0.0,0.0
0.6316301041502416,0.0,0.0,0.0
0.6698830478443034,0.0,0.0,0.0
0.7317960211949255,0.0,0.0,0.0
0.8377579052720459,0.0,0.0,0.0
0.9999999999999992,0.0,0.0,0.0
0.0,0.0035637580300287687,-0.0,0.6463495581834887
0.16753772803322903,0.004717052883602316,0.0,0.0
0.27538335046170936,0.008143309010899397,0.0,0.0
0.3377066059555597,0.013747127879534056,0.05553211934217523,0.0
0.37596792933636464,0.02137767534448326,0.10348992199061754,0.0
0.4014054316764826,0.030826698587114076,0.13438694830689635,0.0
0.41949987160135643,0.04184018513817858,0.13970185556464565,0.0
0.4330716438950605,0.054118833509806334,0.14120810672712686,0.0
0.4436920254971505,0.06732922178432628,0.1398152919568596,0.0
0.4523010829752905,0.08111325140913872,0.1409057832062482,0.0
0.4594959008917725,0.09509859400696416,0.14567234789654893,0.0
0.4656766823290973,0.10891217418536883,0.14712785599184028,0.0
0.47112424853825363,0.12219361979880244,0.1586512035164503,0.0
0.4760422320413219,0.13460461455095402,0.1689570911635217,0.0
0.4805817296674615,0.14583631566310193,0.18325047623335153,0.0
0.4848568451215955,0.15561710146803134,0.19678830385550528,0.0
0.4889545142366237,0.16371763507727874,0.20918168888602603,0.0
0.492941086451894,0.16995283306762127,0.22789433204808837,0.0
0.49686750810257063,0.17418368151123395,0.24217485038955552,0.0
0.5007736243220176,0.17631771480659827,0.260498742600611,0.0
0.5046921199852518,0.17630874857807516,0.27717553591740623,0.0
0.5086523823321084,0.17415659414720785,0.2913521166126759,0.0
0.5126843825802829,0.16990715036590157,0.3049057193014438,0.0
0.51682264301089,0.1636528507931975,0.3175451985816848,0.0
0.5211104395307246,0.15553301407944614,0.3291956834646395,0.0
0.525604539424688,0.14573333725294235,0.34064285267252004,0.0
0.5303809284603717,0.13448436770466277,0.35008125761657183,0.0
0.5355422734559666,0.12205936514570928,0.3574400888213425,0.0
0.5412287751498008,0.10876855299820078,0.36351942527595316,0.0
0.5476344421828475,0.09495181967692769,0.3682065684250636,0.0
0.5550325006526395,0.08097114040794907,0.3707899489832428,0.0
0.5638185448855716,0.06720033891298664,0.3675806790738743,0.0
0.5745882721958911,0.05401175427876548,0.3571496128218091,0.0
0.5882827206094043,0.041763215703799726,0.3399605186704828,0.0
0.6064733156250359,0.030787250178829648,0.31019537255739843,0.0
0.6319701306743358,0.021380746824034503,0.2634017209532436,0.0
0.6701924982495556,0.01379512296046458,0.1925053431123531,0.0
0.7320913996657306,0.008233556507568445,0.024890383881334684,0.0
0.837965532802826,0.0048402329839327355,0.0,0.0
1.0,0.0036999179724699727,0.0,0.0
0.0,0.007138966603326616,-0.0,0.6458780709096751
0.16684235491102203,0.009428100418487902,0.0,0.0
0.27447301980249494,0.016225557418213243,0.011508393227255921,0.0
0.3366990461433745,0.02733097596739703,0.0780833518411619,0.0
0.37479350356216196,0.042422567278908925,0.09308288994713754,0.0
0.399951576989112,0.06104924348466955,0.06786793136305812,0.0
0.4176504248577035,0.08265243002624192,0.042571137107665864,0.0
0.4307258109797294,0.10657187462856899,0.036505778599572915,0.0
0.44077638136645325,0.13207533763927218,0.025502119601783873,0.0
0.4487802136404556,0.15839054987331913,0.016077649133979903,0.0
0.45538039013233617,0.1847418775899746,0.010409376266084623,0.0
0.4610278974397722,0.21039175060201357,0.00914219947027584,0.0
0.46605367889130184,0.23467397226433595,0.014222609056644499,0.0
0.4707047393282165,0.25701113299156025,0.027995104205101283,0.0
0.47516426177902477,0.27692268716920754,0.04995675507469884,0.0
0.4795633465811194,0.29402473144395985,0.07357731051455065,0.0
0.4839891922742488,0.3080218717002895,0.09210327927646966,0.0
0.48849238532481143,0.31869689846757265,0.16573616109405767,0.0
0.49309364780110043,0.32589915636451416,0.20261468296014365,0.0
0.4977912045305025,0.32953379233534136,0.23591872576339093,0.0
0.5025688592981657,0.32955382237372893,0.2563061044471905,0.0
0.5074044948126486,0.3259560866764871,0.2682346212853285,0.0
0.5122785609022197,0.3187816247999962,0.2755730829721932,0.0
0.5171820896915669,0.3081204490839643,0.28857874076594187,0.0
0.5221239812758516,0.2941201822941596,0.31485608230386297,0.0
0.527137701911873,0.2769974089548613,0.3356015379713895,0.0
0.5322876274846672,0.2570494903700728,0.3438772002389827,0.0
0.537675650073249,0.23466509588753498,0.3508931392008299,0.0
0.5434512168948679,0.21033154318675606,0.3595106817169159,0.0
