xcoord,ycoord,eig1,eig2
0.0,0.0,-0.0,0.6469110363250982
0.9806976203845595,0.0,0.0,0.0
0.9817128669196162,0.0,0.0,0.0
0.9802966086177556,0.0,0.0,0.0
0.9808717881067035,0.0,0.0,0.0
0.9805173500160396,0.0,0.0,0.0
0.9807664298025841,0.0,0.0,0.0
0.9810007675536602,0.0,0.0,0.0
0.98089445729977,0.0,0.0,0.0
0.981159921457445,0.0,0.0,0.0
0.9814249353504041,0.0,0.0,0.0
0.9805888493580334,0.0,0.0,0.0
0.980549299394905,0.0,0.0,0.0
0.9809397656068111,0.0,0.0,0.0
0.9806007869158393,0.0,0.0,0.0
0.9805544176716565,0.0,0.0,0.0
0.9811666908238597,0.0,0.0,0.0
0.9814566209280519,0.0,0.0,0.0
0.9803725403306867,0.0,0.0,0.0
0.9810954023899346,0.0,0.0,0.0
0.9808965075226113,0.0,0.0,0.0
0.9812536670631635,0.0,0.0,0.0
0.980775714279055,0.0,0.0,0.0
0.9805817454377997,0.0,0.0,0.0
0.9805573024687787,0.0,0.0,0.0
0.9805431755024597,0.0,0.0,0.0
0.981145327842058,0.0,0.0,0.0
0.9805488042779188,0.0,0.0,0.0
0.9806287892813286,0.0,0.0,0.0
0.980450703385843,0.0,0.0,0.0
0.9814222769750572,0.0,0.0,0.0
0.980554900106001,0.0,0.0,0.0
0.9805778692201989,0.0,0.0,0.0
0.9809341314152183,0.0,0.0,0.0
0.9811355339133528,0.0,0.0,0.0
0.9810662518429377,0.0,0.0,0.0
0.9810391062629341,0.0,0.0,0.0
0.9812297038825669,0.0,0.0,0.0
0.9805122223836792,0.0,0.0,0.0
1.000000000003681,0.0,0.0,0.0
0.0,5.838432474853395e-9,-0.0,0.6463495581834887
0.00951533701644007,0.3825866999515562,0.0,0.0
0.8540309364520451,0.8803886434984426,0.0,0.0
0.9148573078093853,0.6267685904450842,0.05553211934217523,0.0
0.8952374393764349,0.5466106520377669,0.10348992199061754,0.0
0.878153967875678,0.5187744281945471,0.13438694830689635,0.0
0.8816834854875852,0.5065140903068706,0.13970185556464565,0.0
0.8876199821745078,0.4976076777828282,0.14120810672712686,0.0
0.8966086665001133,0.4942989521402129,0.1398152919568596,0.0
0.9016290037150053,0.49089920411729676,0.1409057832062482,0.0
0.9005892803145698,0.48781369485784987,0.14567234789654893,0.0
0.9033177228960647,0.48404599832294243,0.14712785599184028,0.0
0.892150766851038,0.47909367904992445,0.1586512035164503,0.0
0.8811633782796953,0.47496761250866903,0.1689570911635217,0.0
0.8586342409930411,0.47063965974954364,0.18325047623335153,0.0
0.8281863462770651,0.46722429991669134,0.19678830385550528,0.0
0.7859003403982999,0.4657400767672113,0.20918168888602603,0.0
0.7103482923622131,0.46882086088396835,0.22789433204808837,0.0
0.6490295414172627,0.47223097016128956,0.24217485038955552,0.0
0.5748435193647559,0.47896652576549764,0.260498742600611,0.0
0.5077709968158602,0.48600283937091027,0.27717553591740623,0.0
0.4510989472189864,0.49235524186916474,0.2913521166126759,0.0
0.40223601630883077,0.4982638482013868,0.3049057193014438,0.0
0.36319547792327045,0.5032645722614912,0.3175451985816848,0.0
0.33458649611262686,0.5073626089602286,0.3291956834646395,0.0
0.31538141113234885,0.511076432848727,0.34064285267252004,0.0
0.30560235498227284,0.5139140646847237,0.35008125761657183,0.0
0.30571467904430183,0.5157705865787388,0.3574400888213425,0.0
0.3128330114423985,0.516922966004035,0.36351942527595316,0.0
0.32839616006616607,0.5172337155487418,0.3682065684250636,0.0
0.3577563946314315,0.5161293724267971,0.3707899489832428,0.0
0.409495563822114,0.5116715945187417,0.3675806790738743,0.0
0.47930179537921463,0.5053664346195437,0.3571496128218091,0.0
0.563781313502037,0.4999069827342473,0.3399605186704828,0.0
0.6697045714967057,0.4970598877859647,0.31019537255739843,0.0
0.7818874829904258,0.5089881481175665,0.2634017209532436,0.0
0.88201760380164,0.5751492236579637,0.1925053431123531,0.0
0.8554100887884817,0.8725442412975516,0.024890383881334684,0.0
0.025163909209577083,0.21472067606100037,0.0,0.0
1.0,0.0006580073285925074,0.0,0.0
0.0,2.9543672420983406e-9,-0.0,0.6458780709096751
0.2522362979771921,0.9413237560239512,0.0,0.0
0.92460058945303,0.6722373644801168,0.011508393227255921,0.0
0.9116678646028047,0.5551902052759448,0.0780833518411619,0.0
0.9146161350835033,0.5330903965125253,0.09308288994713754,0.0
0.9403040620359653,0.533986144565489,0.06786793136305812,0.0
0.9634428141337474,0.5558405935368502,0.042571137107665864,0.0
0.9781241189171489,0.5964364204786241,0.036505778599572915,0.0
0.9862241848419585,0.6567456469952139,0.025502119601783873,0.0
0.9893850486370761,0.7244558428696005,0.016077649133979903,0.0
0.9904070623337765,0.778015914693195,0.010409376266084623,0.0
