xcoord,ycoord,eig1,eig2
0.0,0.0,-0.0,0.6469110363250982
0.8161539850909707,0.0,0.0,0.0
0.8167099179119336,0.0,0.0,0.0
0.8166480493813211,0.0,0.0,0.0
0.8166256329320055,0.0,0.0,0.0
0.8159599108624699,0.0,0.0,0.0
0.8168579001525241,0.0,0.0,0.0
0.8169152633712194,0.0,0.0,0.0
0.8168650006282945,0.0,0.0,0.0
0.8162653284260037,0.0,0.0,0.0
0.8168065085554101,0.0,0.0,0.0
0.8163098737361459,0.0,0.0,0.0
0.8161865465524829,0.0,0.0,0.0
0.8162388471943521,0.0,0.0,0.0
0.8162905118122988,0.0,0.0,0.0
0.8167350373134049,0.0,0.0,0.0
0.8170120449602246,0.0,0.0,0.0
0.8169748834214464,0.0,0.0,0.0
0.8164903010311706,0.0,0.0,0.0
0.8167991802620456,0.0,0.0,0.0
0.8169874811868318,0.0,0.0,0.0
0.8168424061532942,0.0,0.0,0.0
0.8169765762386642,0.0,0.0,0.0
0.816617854617029,0.0,0.0,0.0
0.8163543129348463,0.0,0.0,0.0
0.8164008159412426,0.0,0.0,0.0
0.8170434147429474,0.0,0.0,0.0
0.8166069368408068,0.0,0.0,0.0
0.8169159984386789,0.0,0.0,0.0
0.8163867744793691,0.0,0.0,0.0
0.8169333769815286,0.0,0.0,0.0
0.816701378314512,0.0,0.0,0.0
0.8167717684090103,0.0,0.0,0.0
0.8171141183729884,0.0,0.0,0.0
0.816871987750383,0.0,0.0,0.0
0.8169149001209743,0.0,0.0,0.0
0.8169221914734829,0.0,0.0,0.0
0.8171449100066215,0.0,0.0,0.0
0.8175862152196761,0.0,0.0,0.0
0.9999999999980015,0.0,0.0,0.0
0.0,1.9284631639165878e-7,-0.0,0.6463495581834887
0.179316850868531,0.5834637435396081,0.0,0.0
0.22549678058491185,0.8531625226635574,0.0,0.0
0.5092361264037186,0.94938864951513,0.05553211934217523,0.0
0.7361566037119798,0.9591305197332894,0.10348992199061754,0.0
0.844226563106639,0.9516012586023099,0.13438694830689635,0.0
0.8931668590977111,0.9432149841441922,0.13970185556464565,0.0
0.9191064915511996,0.935278316366206,0.14120810672712686,0.0
0.934204919742221,0.931312213634751,0.1398152919568596,0.0
0.9459727954193216,0.9273608129754103,0.1409057832062482,0.0
0.9539712458517863,0.9219904200948124,0.14567234789654893,0.0
0.9606556049149403,0.9136459084668226,0.14712785599184028,0.0
0.9672525019223236,0.898515229833512,0.1586512035164503,0.0
0.9721092700687456,0.8808323632873319,0.1689570911635217,0.0
0.9764609604336264,0.8525768094554835,0.18325047623335153,0.0
0.9795497854540802,0.8139926220192846,0.19678830385550528,0.0
0.9811835012282483,0.7653860834684709,0.20918168888602603,0.0
0.9795735516912961,0.7106275902281638,0.22789433204808837,0.0
0.9781310812391235,0.6560118781405393,0.24217485038955552,0.0
0.974402826648049,0.6072737633229357,0.260498742600611,0.0
0.9696396803232772,0.5675026360657426,0.27717553591740623,0.0
0.9642640998693763,0.5371471506080632,0.2913521166126759,0.0
0.9583823031805999,0.5152157524696889,0.3049057193014438,0.0
0.9526687068359778,0.5005720858413821,0.3175451985816848,0.0
0.9477559096505351,0.4922889534412943,0.3291956834646395,0.0
0.9441590591348163,0.48952628306035606,0.34064285267252004,0.0
0.9423608473515107,0.4923845016021421,0.35008125761657183,0.0
0.9426804506506286,0.5012449020583423,0.3574400888213425,0.0
0.9445095337765304,0.5168320200221073,0.36351942527595316,0.0
0.9477324568567028,0.5414754372201679,0.3682065684250636,0.0
0.9516607062691339,0.5777475711283964,0.3707899489832428,0.0
0.9561491895764986,0.6297913184823679,0.3675806790738743,0.0
0.9575836986089286,0.6992648297659726,0.3571496128218091,0.0
0.9511694851921904,0.7835260785717308,0.3399605186704828,0.0
0.926022076943799,0.8662444363998726,0.31019537255739843,0.0
0.847651880030763,0.9285498921029615,0.2634017209532436,0.0
0.6006746782988174,0.9490842972459802,0.1925053431123531,0.0
0.2322884927264284,0.8484106943410662,0.024890383881334684,0.0
0.23092235317335044,0.554153610796609,0.0,0.0
1.0,7.217749684715399e-5,0.0,0.0
0.0,3.63255187815951e-7,-0.0,0.6458780709096751
0.13854447089007582,0.7038031433411374,0.0,0.0
0.4348623548787374,0.9404617770349207,0.011508393227255921,0.0
0.7295554650530692,0.9630117113298285,0.0780833518411619,0.0
0.8359925267093781,0.9621210553725602,0.09308288994713754,0.0
0.8698438347686425,0.9652757942092065,0.06786793136305812,0.0
0.8686058126174275,0.9737229469243875,0.042571137107665864,0.0
0.8499195260781902,0.9817319578932326,0.036505778599572915,0.0
