nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity
         1, 1.400000043E-02, 7.345299236E-04,-2.389658010E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         2, 1.398273651E-02, 7.077569608E-04,-2.301370259E-03, 1.017749961E-02, 1.748529845E-03, 2.348592505E-03
         3, 1.398202684E-02, 1.877331556E-06,-2.408558037E-03, 1.456464641E-02, 3.346434794E-03, 2.516487613E-03
         4, 1.400000043E-02, 1.416384775E-18,-2.499999944E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         5, 1.400000043E-02, 1.407652977E-03,-2.066038083E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         6, 1.398305222E-02, 1.355856424E-03,-1.989339478E-03, 6.840572227E-03, 8.125138265E-05, 1.583417761E-03
         7, 1.400000043E-02, 1.961993054E-03,-1.549381646E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         8, 1.398275048E-02, 1.890136627E-03,-1.491383766E-03, 4.854523111E-03,-1.218546997E-03, 1.269748464E-04
         9, 1.398264989E-02,-6.489096559E-04,-2.319353167E-03, 1.745033823E-02, 3.737439169E-03, 1.730017946E-03
        10, 1.400000043E-02,-6.784535944E-04,-2.406179672E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        11, 1.400000043E-02, 2.333075739E-03,-8.981970605E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        12, 1.398232672E-02, 2.247705590E-03,-8.652525721E-04, 3.393342951E-03,-1.778201549E-03,-2.135337796E-03
        13, 1.400000043E-02, 2.158232499E-03, 1.261757803E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        14, 1.398362126E-02, 2.078517806E-03, 1.216035569E-03, 4.859338515E-03,-1.251027104E-03, 3.125839794E-05
        15, 1.398341637E-02, 2.345536370E-03, 5.452812766E-04, 3.086223267E-03,-2.522755822E-04,-2.048256341E-03
        16, 1.400000043E-02, 2.434493043E-03, 5.685448996E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        17, 1.400000043E-02, 1.682130038E-03, 1.849442837E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        18, 1.398348995E-02, 1.619210117E-03, 1.782244304E-03, 5.033410620E-03,-1.404115348E-03, 9.983759810E-06
        19, 2.898178529E-03, 7.094587781E-04,-1.059196191E-03,-4.458801821E-02,-1.066611800E-02,-1.459248923E-02
        20, 3.966809716E-03, 2.723381622E-04,-1.161110471E-03,-2.240436897E-02,-9.571764618E-03,-1.215549558E-02
        21, 3.420748748E-03,-3.591230779E-04,-1.171797747E-03, 2.624221612E-03,-9.569070302E-03,-8.228722960E-03
        22, 1.400000043E-02,-2.489416860E-03,-2.297910978E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        23, 1.398298703E-02,-2.398948651E-03,-2.219355374E-04, 1.690697297E-02, 2.296179300E-03, 3.420241643E-03
        24, 1.398305967E-02,-2.358136233E-03, 4.914124729E-04, 1.406074688E-02, 2.771781990E-03, 2.120563295E-03
        25, 1.400000043E-02,-2.447038656E-03, 5.118613481E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        26, 1.398318540E-02, 2.402258804E-03,-1.678261469E-04, 2.022549277E-03,-9.976553265E-04,-4.288808443E-03
        27, 1.400000043E-02, 2.494075103E-03,-1.720156433E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        28, 1.400000043E-02,-2.311483491E-03,-9.523888002E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        29, 1.398293488E-02,-2.227332676E-03,-9.183131624E-04, 1.804004982E-02, 1.704228343E-03, 3.078175941E-03
        30, 1.398281474E-02,-1.306894119E-03,-2.023533452E-03, 1.894030906E-02, 2.580485307E-03, 1.356611494E-03
        31, 1.400000043E-02,-1.358364127E-03,-2.098772675E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        32, 1.400000043E-02, 3.427380871E-04, 2.476394642E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        33, 1.398341637E-02, 3.290418535E-04, 2.384691499E-03, 2.789170016E-03,-1.894166489E-04,-5.384122487E-04
        34, 1.398332417E-02, 1.017047442E-03, 2.182322787E-03, 4.741221666E-03,-1.019106829E-03,-5.091805360E-04
        35, 1.400000043E-02, 1.056146692E-03, 2.265955554E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        36, 1.398322452E-02,-2.106976230E-03, 1.167016220E-03, 9.841498919E-03, 1.629264560E-03,-6.706031854E-04
        37, 1.400000043E-02,-2.187099541E-03, 1.211030642E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        38, 1.400000043E-02,-4.001843045E-04, 2.467762679E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        39, 1.398331486E-02,-3.857181582E-04, 2.376322635E-03,-8.503530407E-04,-1.837847289E-03,-2.402529353E-04
        40, 1.400000043E-02,-1.924469252E-03,-1.595750102E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        41, 1.398277469E-02,-1.852945192E-03,-1.539510675E-03, 1.922644489E-02, 1.759486040E-03, 1.868154155E-03
        42, 1.400000043E-02,-1.108833239E-03, 2.240644768E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        43, 1.398314349E-02,-1.069005462E-03, 2.157340292E-03,-9.251430165E-04,-4.142838530E-03,-2.236881526E-03
        44, 1.398321614E-02,-1.661822200E-03, 1.742948545E-03, 5.062144715E-03,-1.457763021E-03,-3.064204473E-03
        45, 1.400000043E-02,-1.725539099E-03, 1.809009351E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        46, 1.746734791E-02,-7.603689446E-04,-1.851229608E-04,-3.951741755E-02, 8.202431723E-03, 2.514551580E-02
        47, 1.716829464E-02,-6.632192526E-04, 3.746939765E-04,-1.258457303E-01, 1.433297433E-02, 3.450306132E-02
        48, 1.780942455E-02,-6.724213599E-04, 1.076592162E-04,-1.269309968E-01, 8.649583906E-03, 2.570689283E-02
        49, 1.727107726E-02,-3.418206761E-04,-6.842506700E-04, 1.352171239E-04, 2.908503264E-02, 1.576768607E-02
        50, 1.790871657E-02,-4.709086206E-04,-5.652943510E-04,-4.026374221E-02, 1.279809047E-02, 1.441240963E-02
        51, 2.050006576E-02, 4.918958293E-04,-1.133852711E-04,-1.975905895E-01,-2.122656908E-03, 5.010070279E-03
        52, 2.012914792E-02, 3.266147396E-04,-3.738900705E-04,-1.960144043E-01, 8.829109138E-04, 7.854179479E-03
        53, 2.049989253E-02, 3.693889885E-04,-3.310905304E-04,-1.973647624E-01,-3.310751054E-04, 6.318829022E-03
        54, 1.543288026E-02,-2.647493966E-04,-1.041497802E-03, 6.429840624E-02, 3.458968177E-02, 2.674383298E-02
        55, 1.536564715E-02,-7.366663194E-04,-7.609947352E-04, 6.946676970E-02, 3.276189789E-02, 2.740338258E-02
        56, 1.622909866E-02,-4.801692558E-04,-7.948805578E-04, 5.043871328E-02, 3.055644780E-02, 1.784077659E-02
        57,-1.080952468E-03, 6.984460051E-04,-1.083099633E-03,-4.667240009E-02,-1.078024786E-02,-8.438235149E-03
        58,-1.917731715E-03, 1.032761298E-03,-5.734469742E-04,-5.266704783E-02,-7.245590910E-03,-5.682986230E-03
        59,-1.984441187E-03, 4.646492598E-04,-1.145330607E-03,-4.268897697E-02,-9.136158973E-03,-5.665816367E-03
        60, 1.826509275E-02,-4.533903557E-04, 3.538004821E-04,-1.839084029E-01, 1.138899382E-02, 1.163501013E-02
