nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity
         1, 1.400000043E-02, 7.345299236E-04,-2.389658010E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         2, 1.398273651E-02, 7.077569608E-04,-2.301370259E-03, 1.258537173E-03, 4.121327365E-04, 3.160901251E-04
         3, 1.398202684E-02, 1.877331556E-06,-2.408558037E-03, 1.490908326E-03, 3.899244184E-04, 2.205281053E-04
         4, 1.400000043E-02, 1.416384775E-18,-2.499999944E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         5, 1.400000043E-02, 1.407652977E-03,-2.066038083E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         6, 1.398305222E-02, 1.355856424E-03,-1.989339478E-03, 9.585518274E-04, 3.791034396E-04, 4.108792054E-04
         7, 1.400000043E-02, 1.961993054E-03,-1.549381646E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         8, 1.398275048E-02, 1.890136627E-03,-1.491383766E-03, 5.679652677E-04, 2.736960014E-04, 4.640315601E-04
         9, 1.398264989E-02,-6.489096559E-04,-2.319353167E-03, 1.575826434E-03, 3.134092840E-04, 1.220908161E-04
        10, 1.400000043E-02,-6.784535944E-04,-2.406179672E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        11, 1.400000043E-02, 2.333075739E-03,-8.981970605E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        12, 1.398232672E-02, 2.247705590E-03,-8.652525721E-04, 1.878064068E-04, 1.592542103E-04, 4.713763483E-04
        13, 1.400000043E-02, 2.158232499E-03, 1.261757803E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        14, 1.398362126E-02, 2.078517806E-03, 1.216035569E-03,-5.876510404E-04,-1.094449399E-04, 3.646658442E-04
        15, 1.398341637E-02, 2.345536370E-03, 5.452812766E-04,-4.180520482E-04,-2.638282240E-05, 4.231211205E-04
        16, 1.400000043E-02, 2.434493043E-03, 5.685448996E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        17, 1.400000043E-02, 1.682130038E-03, 1.849442837E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        18, 1.398348995E-02, 1.619210117E-03, 1.782244304E-03,-6.853558007E-04,-1.719772117E-04, 3.277083451E-04
        19, 2.898178529E-03, 7.094587781E-04,-1.059196191E-03, 1.138126384E-02,-1.645923476E-03,-6.472167443E-04
        20, 3.966809716E-03, 2.723381622E-04,-1.161110471E-03, 1.189072896E-02,-2.646551467E-03,-8.385640685E-04
        21, 3.420748748E-03,-3.591230779E-04,-1.171797747E-03, 1.226600353E-02,-2.091700444E-03,-1.438356412E-04
        22, 1.400000043E-02,-2.489416860E-03,-2.297910978E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        23, 1.398298703E-02,-2.398948651E-03,-2.219355374E-04, 1.625218894E-03, 1.879483461E-04, 3.354335204E-04
        24, 1.398305967E-02,-2.358136233E-03, 4.914124729E-04, 1.446737908E-03, 3.097465087E-04, 3.879899450E-04
        25, 1.400000043E-02,-2.447038656E-03, 5.118613481E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        26, 1.398318540E-02, 2.402258804E-03,-1.678261469E-04,-1.523461542E-04, 5.738952677E-05, 4.537469649E-04
        27, 1.400000043E-02, 2.494075103E-03,-1.720156433E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        28, 1.400000043E-02,-2.311483491E-03,-9.523888002E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        29, 1.398293488E-02,-2.227332676E-03,-9.183131624E-04, 1.687744749E-03, 1.427545067E-04, 2.484678407E-04
        30, 1.398281474E-02,-1.306894119E-03,-2.023533452E-03, 1.662451657E-03, 2.198078146E-04, 9.527308430E-05
        31, 1.400000043E-02,-1.358364127E-03,-2.098772675E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        32, 1.400000043E-02, 3.427380871E-04, 2.476394642E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        33, 1.398341637E-02, 3.290418535E-04, 2.384691499E-03,-5.441298708E-04,-1.817537413E-04, 1.186359514E-04
        34, 1.398332417E-02, 1.017047442E-03, 2.182322787E-03,-6.353863864E-04,-2.307885006E-04, 2.321414504E-04
        35, 1.400000043E-02, 1.056146692E-03, 2.265955554E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        36, 1.398322452E-02,-2.106976230E-03, 1.167016220E-03, 1.042485354E-03, 3.727579897E-04, 3.216321347E-04
        37, 1.400000043E-02,-2.187099541E-03, 1.211030642E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        38, 1.400000043E-02,-4.001843045E-04, 2.467762679E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        39, 1.398331486E-02,-3.857181582E-04, 2.376322635E-03,-3.650450963E-04,-9.610129928E-05, 4.206905214E-05
        40, 1.400000043E-02,-1.924469252E-03,-1.595750102E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        41, 1.398277469E-02,-1.852945192E-03,-1.539510675E-03, 1.722802524E-03, 1.540557423E-04, 1.600570831E-04
        42, 1.400000043E-02,-1.108833239E-03, 2.240644768E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        43, 1.398314349E-02,-1.069005462E-03, 2.157340292E-03,-1.379105379E-05, 1.222426945E-04, 5.644107296E-05
        44, 1.398321614E-02,-1.661822200E-03, 1.742948545E-03, 5.006592837E-04, 2.923824359E-04, 1.649216429E-04
        45, 1.400000043E-02,-1.725539099E-03, 1.809009351E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        46, 1.746734791E-02,-7.603689446E-04,-1.851229608E-04, 3.275520355E-02, 5.826090928E-03, 1.916636946E-03
        47, 1.716829464E-02,-6.632192526E-04, 3.746939765E-04, 2.650471590E-02, 4.669907037E-03, 1.840683108E-04
        48, 1.780942455E-02,-6.724213599E-04, 1.076592162E-04, 3.352212906E-02, 4.966953769E-03, 9.177884203E-05
        49, 1.727107726E-02,-3.418206761E-04,-6.842506700E-04, 3.316640481E-02, 5.216678604E-03, 4.866608884E-03
        50, 1.790871657E-02,-4.709086206E-04,-5.652943510E-04, 3.728411719E-02, 5.217964761E-03, 3.839786630E-03
        51, 2.050006576E-02, 4.918958293E-04,-1.133852711E-04, 6.563633680E-02,-1.529803383E-03, 2.728871070E-03
        52, 2.012914792E-02, 3.266147396E-04,-3.738900705E-04, 6.197593734E-02,-3.325317812E-04, 3.782359883E-03
        53, 2.049989253E-02, 3.693889885E-04,-3.310905304E-04, 6.588645279E-02,-3.402233415E-04, 3.423122456E-03
        54, 1.543288026E-02,-2.647493966E-04,-1.041497802E-03, 2.629713342E-02, 5.246002227E-03, 4.194274545E-03
        55, 1.536564715E-02,-7.366663194E-04,-7.609947352E-04, 2.726793289E-02, 5.566422362E-03, 3.180844476E-03
        56, 1.622909866E-02,-4.801692558E-04,-7.948805578E-04, 2.958879806E-02, 5.926739890E-03, 4.527484067E-03
        57,-1.080952468E-03, 6.984460051E-04,-1.083099633E-03, 1.229316648E-02, 3.488333459E-05, 8.134781820E-05
        58,-1.917731715E-03, 1.032761298E-03,-5.734469742E-04, 1.314895321E-02, 6.185003440E-05, 6.850893988E-05
        59,-1.984441187E-03, 4.646492598E-04,-1.145330607E-03, 1.246732939E-02, 6.770229083E-05, 1.545626728E-04
        60, 1.826509275E-02,-4.533903557E-04, 3.538004821E-04, 3.653370589E-02, 2.595708705E-03,-1.597877126E-03
        61, 1.831393503E-02,-6.136244629E-04,-1.931519364E-04, 3.943902999E-02, 5.286545958E-03, 1.044365112E-03
        62, 1.829822548E-02, 2.182906901E-04,-5.304648657E-04, 4.110860825E-02, 1.852334361E-03, 5.190241616E-03
        63, 1.845232025E-02,-2.374143660E-04,-5.558945704E-04, 4.246398062E-02, 4.021159839E-03, 4.105319735E-03
        64, 1.871347055E-02, 1.982203976E-04,-5.659294548E-04, 4.552043229E-02, 1.482115942E-03, 5.227052607E-03
        65, 1.639843173E-02, 6.576639134E-04, 6.232822197E-04, 1.378428191E-02,-4.082361920E-05, 4.018834326E-03
        66, 1.566291414E-02, 9.011016809E-04, 4.903750960E-04, 8.874639869E-03, 9.864690946E-04, 5.145801231E-03
        67, 1.618463360E-02, 9.071538807E-04, 5.677457466E-06, 1.625947841E-02, 1.581775839E-03, 6.160341203E-03
        68, 7.859568723E-05, 6.895280676E-04,-1.043993514E-03, 1.246594358E-02,-1.611884509E-04, 5.926666199E-05
        69,-7.051342982E-04, 1.982440881E-05,-1.203541644E-03, 1.247360185E-02, 9.622937114E-07, 8.716076991E-05
        70, 2.082432248E-02, 3.463699832E-04,-3.380331618E-04, 6.820661575E-02, 2.443805570E-04, 2.882388653E-03
        71,-8.693701820E-04, 1.182165346E-03,-8.098270337E-05, 1.331138052E-02, 1.471914675E-05, 2.038136336E-05
        72, 4.678054713E-03,-1.160428394E-03,-5.264685024E-04, 1.463691425E-02,-2.212529304E-03, 4.991191090E-04
