nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity
         1, 1.400000043E-02, 7.345299236E-04,-2.389658010E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         2, 1.398273651E-02, 7.077569608E-04,-2.301370259E-03, 8.259268478E-03, 2.946923254E-03, 2.299570013E-03
         3, 1.398202684E-02, 1.877331556E-06,-2.408558037E-03, 1.107090805E-02, 3.640388371E-03, 1.727041556E-03
         4, 1.400000043E-02, 1.416384775E-18,-2.499999944E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         5, 1.400000043E-02, 1.407652977E-03,-2.066038083E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         6, 1.398305222E-02, 1.355856424E-03,-1.989339478E-03, 5.619907286E-03, 1.406037947E-03, 2.149357693E-03
         7, 1.400000043E-02, 1.961993054E-03,-1.549381646E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         8, 1.398275048E-02, 1.890136627E-03,-1.491383766E-03, 3.485801863E-03,-6.347027374E-05, 1.015642076E-03
         9, 1.398264989E-02,-6.489096559E-04,-2.319353167E-03, 1.226677932E-02, 3.038233379E-03, 8.390537114E-04
        10, 1.400000043E-02,-6.784535944E-04,-2.406179672E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        11, 1.400000043E-02, 2.333075739E-03,-8.981970605E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        12, 1.398232672E-02, 2.247705590E-03,-8.652525721E-04, 1.130755059E-03,-8.041990804E-04,-1.163256122E-03
        13, 1.400000043E-02, 2.158232499E-03, 1.261757803E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        14, 1.398362126E-02, 2.078517806E-03, 1.216035569E-03,-9.391454660E-05,-7.803374319E-04, 1.159666339E-03
        15, 1.398341637E-02, 2.345536370E-03, 5.452812766E-04,-1.876767026E-03, 3.631143190E-04,-2.431001485E-04
        16, 1.400000043E-02, 2.434493043E-03, 5.685448996E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        17, 1.400000043E-02, 1.682130038E-03, 1.849442837E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        18, 1.398348995E-02, 1.619210117E-03, 1.782244304E-03, 1.274719834E-03,-1.270174980E-03, 8.107309695E-04
        19, 2.898178529E-03, 7.094587781E-04,-1.059196191E-03, 1.117434260E-02,-7.699661423E-03,-8.783971891E-03
        20, 3.966809716E-03, 2.723381622E-04,-1.161110471E-03, 2.505778521E-02,-6.248305552E-03,-6.992215291E-03
        21, 3.420748748E-03,-3.591230779E-04,-1.171797747E-03, 3.796586394E-02,-6.920049898E-03,-3.779310500E-03
        22, 1.400000043E-02,-2.489416860E-03,-2.297910978E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        23, 1.398298703E-02,-2.398948651E-03,-2.219355374E-04, 1.122577954E-02, 1.294641756E-03, 3.633727785E-03
        24, 1.398305967E-02,-2.358136233E-03, 4.914124729E-04, 9.128404781E-03, 2.148911590E-03, 2.763189608E-03
        25, 1.400000043E-02,-2.447038656E-03, 5.118613481E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        26, 1.398318540E-02, 2.402258804E-03,-1.678261469E-04,-1.613835804E-03,-3.689837104E-05,-2.463026671E-03
        27, 1.400000043E-02, 2.494075103E-03,-1.720156433E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        28, 1.400000043E-02,-2.311483491E-03,-9.523888002E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        29, 1.398293488E-02,-2.227332676E-03,-9.183131624E-04, 1.224805508E-02, 6.404892192E-04, 3.034746973E-03
        30, 1.398281474E-02,-1.306894119E-03,-2.023533452E-03, 1.289039850E-02, 1.548662549E-03, 7.209340110E-04
        31, 1.400000043E-02,-1.358364127E-03,-2.098772675E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        32, 1.400000043E-02, 3.427380871E-04, 2.476394642E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        33, 1.398341637E-02, 3.290418535E-04, 2.384691499E-03, 2.664488566E-04,-1.387929195E-03, 1.267598855E-04
        34, 1.398332417E-02, 1.017047442E-03, 2.182322787E-03, 1.678971574E-03,-1.173589379E-03, 1.942318195E-04
        35, 1.400000043E-02, 1.056146692E-03, 2.265955554E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        36, 1.398322452E-02,-2.106976230E-03, 1.167016220E-03, 5.999378860E-03, 1.491520554E-03, 4.288335622E-04
        37, 1.400000043E-02,-2.187099541E-03, 1.211030642E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        38, 1.400000043E-02,-4.001843045E-04, 2.467762679E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        39, 1.398331486E-02,-3.857181582E-04, 2.376322635E-03,-1.551107387E-03,-2.967040055E-03,-2.900377149E-04
        40, 1.400000043E-02,-1.924469252E-03,-1.595750102E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        41, 1.398277469E-02,-1.852945192E-03,-1.539510675E-03, 1.308465097E-02, 7.312436937E-04, 1.690302277E-03
        42, 1.400000043E-02,-1.108833239E-03, 2.240644768E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        43, 1.398314349E-02,-1.069005462E-03, 2.157340292E-03,-1.175842597E-03,-3.654415254E-03,-1.762884436E-03
        44, 1.398321614E-02,-1.661822200E-03, 1.742948545E-03, 2.380577382E-03,-1.110079116E-03,-1.856365241E-03
        45, 1.400000043E-02,-1.725539099E-03, 1.809009351E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        46, 1.746734791E-02,-7.603689446E-04,-1.851229608E-04, 1.083270460E-01, 2.007275447E-02, 1.812252402E-02
        47, 1.716829464E-02,-6.632192526E-04, 3.746939765E-04, 7.035256922E-02, 1.677779667E-02, 1.875169761E-02
        48, 1.780942455E-02,-6.724213599E-04, 1.076592162E-04, 9.497333318E-02, 1.548717823E-02, 1.471528504E-02
        49, 1.727107726E-02,-3.418206761E-04,-6.842506700E-04, 1.115609705E-01, 2.072477899E-02, 2.298497967E-02
        50, 1.790871657E-02,-4.709086206E-04,-5.652943510E-04, 1.202521697E-01, 1.817701943E-02, 1.761032827E-02
        51, 2.050006576E-02, 4.918958293E-04,-1.133852711E-04, 1.364597678E-01,-2.636885969E-03, 9.073561057E-03
        52, 2.012914792E-02, 3.266147396E-04,-3.738900705E-04, 1.357450634E-01, 4.323530942E-03, 1.130437292E-02
        53, 2.049989253E-02, 3.693889885E-04,-3.310905304E-04, 1.425088048E-01, 2.293766942E-03, 1.025118958E-02
        54, 1.543288026E-02,-2.647493966E-04,-1.041497802E-03, 1.000044793E-01, 2.185084857E-02, 3.024134040E-02
        55, 1.536564715E-02,-7.366663194E-04,-7.609947352E-04, 1.046237648E-01, 2.597426437E-02, 2.676837891E-02
        56, 1.622909866E-02,-4.801692558E-04,-7.948805578E-04, 1.089224070E-01, 2.492733300E-02, 2.917496860E-02
        57,-1.080952468E-03, 6.984460051E-04,-1.083099633E-03, 1.154507324E-02,-7.329664193E-03,-4.110949580E-03
        58,-1.917731715E-03, 1.032761298E-03,-5.734469742E-04, 1.114411280E-02,-5.175860599E-03,-2.186689992E-03
        59,-1.984441187E-03, 4.646492598E-04,-1.145330607E-03, 1.400485449E-02,-5.676228553E-03,-2.195100533E-03
        60, 1.826509275E-02,-4.533903557E-04, 3.538004821E-04, 7.780782133E-02, 1.092917193E-02, 9.186928160E-03
        61, 1.831393503E-02,-6.136244629E-04,-1.931519364E-04, 1.152667180E-01, 1.529048197E-02, 1.229178812E-02
        62, 1.829822548E-02, 2.182906901E-04,-5.304648657E-04, 1.010757163E-01, 1.486558095E-02, 1.438693795E-02
        63, 1.845232025E-02,-2.374143660E-04,-5.558945704E-04, 1.207363456E-01, 1.511019468E-02, 1.375461929E-02
        64, 1.871347055E-02, 1.982203976E-04,-5.659294548E-04, 1.138089150E-01, 1.362482365E-02, 1.430554315E-02
        65, 1.639843173E-02, 6.576639134E-04, 6.232822197E-04,-1.907584816E-02, 4.446918610E-03, 9.413353167E-03
        66, 1.566291414E-02, 9.011016809E-04, 4.903750960E-04,-3.177400678E-02, 1.324420236E-02, 1.464589126E-02
        67, 1.618463360E-02, 9.071538807E-04, 5.677457466E-06, 4.129378591E-03, 1.909878850E-02, 2.081313357E-02
        68, 7.859568723E-05, 6.895280676E-04,-1.043993514E-03, 9.358914569E-03,-9.064311162E-03,-6.410060916E-03
        69,-7.051342982E-04, 1.982440881E-05,-1.203541644E-03, 1.570669375E-02,-9.140966460E-03,-2.730369568E-03
        70, 2.082432248E-02, 3.463699832E-04,-3.380331618E-04, 1.488783807E-01, 2.414304530E-03, 8.007766679E-03
        71,-8.693701820E-04, 1.182165346E-03,-8.098270337E-05, 5.095622037E-03,-5.943404976E-03,-3.339169081E-03
        72, 4.678054713E-03,-1.160428394E-03,-5.264685024E-04, 5.588357896E-02,-1.797367702E-03,-4.995264113E-03
        73, 4.165913910E-03,-1.174403471E-03, 2.831407764E-04, 4.576400667E-02,-2.124476712E-03,-6.271537393E-03
        74, 5.040357821E-03,-1.094561652E-03, 2.889555471E-04, 4.295558482E-02,-1.488243695E-03,-8.334093727E-03
        75, 3.889427520E-03,-1.148090581E-03,-4.501704534E-04, 5.073773488E-02,-2.780472627E-03,-3.785096575E-03
        76, 1.909496076E-02, 2.396776981E-04,-5.343169323E-04, 1.197546422E-01, 1.158070844E-02, 1.414131466E-02
        77, 1.873061433E-02, 4.614370700E-04,-4.030346754E-04, 9.788352251E-02, 1.049310993E-02, 1.633758098E-02
        78, 1.862601750E-02,-2.061394334E-04, 6.215826143E-04, 6.856141984E-02, 9.081125259E-03,-9.233251913E-04
        79, 1.805637963E-02,-1.428829364E-05, 7.079022471E-04, 3.979071975E-02, 6.635290571E-03,-1.261269092E-03
        80,-1.532808971E-02,-2.416004863E-04,-7.370946114E-04, 1.506689750E-02,-9.241368971E-04,-2.651385264E-03
        81,-1.542255748E-02,-1.072053565E-03,-8.418515790E-04, 1.751478389E-02,-2.431723522E-03,-1.932934276E-03
        82,-1.551875845E-02,-1.162946573E-03,-2.622166903E-05, 1.732770354E-02,-2.612992190E-03, 3.429028729E-04
        83,-4.605732858E-03,-1.133850077E-03, 6.469134678E-05, 1.444355026E-02,-1.270276727E-03, 5.902693374E-04
        84,-3.924543038E-03,-1.266720239E-03,-4.924910027E-04, 1.630313881E-02,-2.003473928E-03, 4.413408169E-04
        85,-4.916160833E-03,-1.064361189E-03,-7.642858545E-04, 1.488721184E-02,-7.708835765E-04, 2.655678254E-04
        86, 2.014846355E-02, 4.812614352E-04,-8.881797839E-05, 1.247660145E-01,-3.006874816E-03, 1.005845331E-02
        87, 2.022831328E-02, 2.701482736E-04, 4.341147724E-04, 1.189462170E-01,-6.989675108E-03,-4.699317738E-03
        88, 2.067463659E-02, 1.937213092E-04, 4.445979721E-04, 1.319261789E-01,-4.308858886E-03,-3.253522329E-03
        89, 2.023425139E-02, 4.690244532E-05, 5.238135345E-04, 1.201532558E-01,-1.569750137E-03,-6.976432633E-03
