nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity
         1, 1.400000043E-02, 7.345299236E-04,-2.389658010E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         2, 1.398273651E-02, 7.077569608E-04,-2.301370259E-03,-3.119101049E-03, 8.935630904E-04,-2.462386328E-04
         3, 1.398202684E-02, 1.877331556E-06,-2.408558037E-03,-2.595726633E-03, 4.843097413E-04,-4.269150668E-04
         4, 1.400000043E-02, 1.416384775E-18,-2.499999944E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         5, 1.400000043E-02, 1.407652977E-03,-2.066038083E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         6, 1.398305222E-02, 1.355856424E-03,-1.989339478E-03,-3.610336222E-03, 9.908692446E-04, 4.506645928E-05
         7, 1.400000043E-02, 1.961993054E-03,-1.549381646E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         8, 1.398275048E-02, 1.890136627E-03,-1.491383766E-03,-4.060214385E-03, 9.705561679E-04, 2.114013478E-04
         9, 1.398264989E-02,-6.489096559E-04,-2.319353167E-03,-2.631382085E-03, 1.878390758E-04,-5.432958133E-04
        10, 1.400000043E-02,-6.784535944E-04,-2.406179672E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        11, 1.400000043E-02, 2.333075739E-03,-8.981970605E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        12, 1.398232672E-02, 2.247705590E-03,-8.652525721E-04,-4.459310323E-03, 9.662363445E-04, 4.506653640E-04
        13, 1.400000043E-02, 2.158232499E-03, 1.261757803E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        14, 1.398362126E-02, 2.078517806E-03, 1.216035569E-03,-5.588936154E-03, 5.302766804E-04, 7.617524243E-04
        15, 1.398341637E-02, 2.345536370E-03, 5.452812766E-04,-5.302963313E-03, 6.564508658E-04, 6.406561588E-04
        16, 1.400000043E-02, 2.434493043E-03, 5.685448996E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        17, 1.400000043E-02, 1.682130038E-03, 1.849442837E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        18, 1.398348995E-02, 1.619210117E-03, 1.782244304E-03,-5.603056401E-03, 2.672548289E-04, 8.546793833E-04
        19, 2.898178529E-03, 7.094587781E-04,-1.059196191E-03, 4.519243725E-03,-2.050058683E-03,-9.472711827E-04
        20, 3.966809716E-03, 2.723381622E-04,-1.161110471E-03, 4.867175594E-03,-3.289002227E-03,-1.167883864E-03
        21, 3.420748748E-03,-3.591230779E-04,-1.171797747E-03, 5.280512385E-03,-2.791906241E-03,-2.689874964E-04
        22, 1.400000043E-02,-2.489416860E-03,-2.297910978E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        23, 1.398298703E-02,-2.398948651E-03,-2.219355374E-04,-2.416019095E-03,-3.918620932E-04, 4.587581498E-04
        24, 1.398305967E-02,-2.358136233E-03, 4.914124729E-04,-2.683596918E-03,-3.017785202E-04, 6.643588422E-04
