nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity
         1, 1.400000043E-02, 7.345299236E-04,-2.389658010E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         2, 1.398273651E-02, 7.077569608E-04,-2.301370259E-03, 1.098655909E-01,-2.853906481E-03, 1.451418921E-02
         3, 1.398202684E-02, 1.877331556E-06,-2.408558037E-03, 1.181030422E-01, 3.165956819E-03, 1.793219149E-02
         4, 1.400000043E-02, 1.416384775E-18,-2.499999944E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         5, 1.400000043E-02, 1.407652977E-03,-2.066038083E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         6, 1.398305222E-02, 1.355856424E-03,-1.989339478E-03, 1.174984649E-01,-8.221518248E-03, 1.338129863E-02
         7, 1.400000043E-02, 1.961993054E-03,-1.549381646E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
         8, 1.398275048E-02, 1.890136627E-03,-1.491383766E-03, 1.084991619E-01,-1.173044275E-02, 9.153583087E-03
         9, 1.398264989E-02,-6.489096559E-04,-2.319353167E-03, 1.050011143E-01, 5.127267912E-03, 1.408340130E-02
        10, 1.400000043E-02,-6.784535944E-04,-2.406179672E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        11, 1.400000043E-02, 2.333075739E-03,-8.981970605E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        12, 1.398232672E-02, 2.247705590E-03,-8.652525721E-04, 1.166321635E-01,-1.734994538E-02, 6.434325129E-03
        13, 1.400000043E-02, 2.158232499E-03, 1.261757803E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        14, 1.398362126E-02, 2.078517806E-03, 1.216035569E-03, 1.012537852E-01,-1.082323212E-02,-8.439480327E-03
        15, 1.398341637E-02, 2.345536370E-03, 5.452812766E-04, 1.075099185E-01,-1.518383622E-02,-4.097166937E-03
        16, 1.400000043E-02, 2.434493043E-03, 5.685448996E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        17, 1.400000043E-02, 1.682130038E-03, 1.849442837E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        18, 1.398348995E-02, 1.619210117E-03, 1.782244304E-03, 1.095414907E-01,-9.586908855E-03,-1.045820490E-02
        19, 2.898178529E-03, 7.094587781E-04,-1.059196191E-03, 6.734408736E-01,-6.252041785E-04, 4.290154320E-04
        20, 3.966809716E-03, 2.723381622E-04,-1.161110471E-03, 6.734289527E-01,-2.750551503E-04, 8.355861646E-04
        21, 3.420748748E-03,-3.591230779E-04,-1.171797747E-03, 6.730196476E-01, 2.779213828E-04, 8.665329660E-04
        22, 1.400000043E-02,-2.489416860E-03,-2.297910978E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        23, 1.398298703E-02,-2.398948651E-03,-2.219355374E-04, 9.932986647E-02, 1.206982695E-02,-1.007820014E-03
        24, 1.398305967E-02,-2.358136233E-03, 4.914124729E-04, 1.035865769E-01, 1.458670478E-02,-2.186125144E-03
        25, 1.400000043E-02,-2.447038656E-03, 5.118613481E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        26, 1.398318540E-02, 2.402258804E-03,-1.678261469E-04, 1.071074679E-01,-1.387964189E-02,-1.071564737E-03
        27, 1.400000043E-02, 2.494075103E-03,-1.720156433E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        28, 1.400000043E-02,-2.311483491E-03,-9.523888002E-04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        29, 1.398293488E-02,-2.227332676E-03,-9.183131624E-04, 9.678047895E-02, 1.204200462E-02, 4.084287211E-03
        30, 1.398281474E-02,-1.306894119E-03,-2.023533452E-03, 1.011443138E-01, 8.226418868E-03, 9.610400535E-03
        31, 1.400000043E-02,-1.358364127E-03,-2.098772675E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        32, 1.400000043E-02, 3.427380871E-04, 2.476394642E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        33, 1.398341637E-02, 3.290418535E-04, 2.384691499E-03, 1.070368513E-01,-1.142328954E-03,-1.502141356E-02
        34, 1.398332417E-02, 1.017047442E-03, 2.182322787E-03, 1.070847735E-01,-7.034501061E-03,-1.278762892E-02
        35, 1.400000043E-02, 1.056146692E-03, 2.265955554E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        36, 1.398322452E-02,-2.106976230E-03, 1.167016220E-03, 9.874856472E-02, 1.097618788E-02,-6.887969561E-03
        37, 1.400000043E-02,-2.187099541E-03, 1.211030642E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        38, 1.400000043E-02,-4.001843045E-04, 2.467762679E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        39, 1.398331486E-02,-3.857181582E-04, 2.376322635E-03, 1.047741696E-01, 1.423527137E-03,-1.420243643E-02
        40, 1.400000043E-02,-1.924469252E-03,-1.595750102E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        41, 1.398277469E-02,-1.852945192E-03,-1.539510675E-03, 1.032814756E-01, 9.842083789E-03, 1.033662632E-02
        42, 1.400000043E-02,-1.108833239E-03, 2.240644768E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        43, 1.398314349E-02,-1.069005462E-03, 2.157340292E-03, 1.065283790E-01, 8.759354241E-03,-1.294008642E-02
        44, 1.398321614E-02,-1.661822200E-03, 1.742948545E-03, 1.058696061E-01, 9.170147590E-03,-1.019993145E-02
        45, 1.400000043E-02,-1.725539099E-03, 1.809009351E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
        46, 1.746734791E-02,-7.603689446E-04,-1.851229608E-04, 1.681192160E+00, 1.846088767E-01, 3.828508779E-02
        47, 1.716829464E-02,-6.632192526E-04, 3.746939765E-04, 1.540484190E+00, 1.472225636E-01,-8.291322738E-02
        48, 1.780942455E-02,-6.724213599E-04, 1.076592162E-04, 1.868937135E+00, 1.841118336E-01,-3.043996356E-02
        49, 1.727107726E-02,-3.418206761E-04,-6.842506700E-04, 1.586483836E+00, 8.086523414E-02, 1.612298489E-01
        50, 1.790871657E-02,-4.709086206E-04,-5.652943510E-04, 1.931408167E+00, 1.283294111E-01, 1.692676693E-01
        51, 2.050006576E-02, 4.918958293E-04,-1.133852711E-04, 3.621808529E+00,-1.197462082E-01, 2.012666129E-02
        52, 2.012914792E-02, 3.266147396E-04,-3.738900705E-04, 3.421048641E+00,-1.072265953E-01, 1.121488437E-01
        53, 2.049989253E-02, 3.693889885E-04,-3.310905304E-04, 3.623589277E+00,-1.015059873E-01, 8.041961491E-02
        54, 1.543288026E-02,-2.647493966E-04,-1.041497802E-03, 9.392712712E-01, 2.431903034E-02, 1.183881834E-01
        55, 1.536564715E-02,-7.366663194E-04,-7.609947352E-04, 9.228907824E-01, 7.548329234E-02, 8.338012546E-02
        56, 1.622909866E-02,-4.801692558E-04,-7.948805578E-04, 1.165975571E+00, 7.537249476E-02, 1.301686317E-01
        57,-1.080952468E-03, 6.984460051E-04,-1.083099633E-03, 6.685674787E-01,-1.158962492E-03, 1.020106138E-03
        58,-1.917731715E-03, 1.032761298E-03,-5.734469742E-04, 6.652474999E-01,-2.316093305E-03, 8.182189777E-04
        59,-1.984441187E-03, 4.646492598E-04,-1.145330607E-03, 6.651818156E-01,-7.795056445E-04, 1.534366515E-03
        60, 1.826509275E-02,-4.533903557E-04, 3.538004821E-04, 2.141570091E+00, 1.305222362E-01,-1.070698798E-01
        61, 1.831393503E-02,-6.136244629E-04,-1.931519364E-04, 2.180603266E+00, 1.948299259E-01, 6.371529400E-02
        62, 1.829822548E-02, 2.182906901E-04,-5.304648657E-04, 2.173446417E+00,-7.265324891E-02, 1.539780498E-01
        63, 1.845232025E-02,-2.374143660E-04,-5.558945704E-04, 2.271983385E+00, 7.024784386E-02, 1.779499650E-01
        64, 1.871347055E-02, 1.982203976E-04,-5.659294548E-04, 2.453578949E+00,-7.102452964E-02, 1.803576946E-01
        65, 1.639843173E-02, 6.576639134E-04, 6.232822197E-04, 1.229265809E+00,-1.040568277E-01,-1.023373902E-01
        66, 1.566291414E-02, 9.011016809E-04, 4.903750960E-04, 9.926973581E-01,-1.053315029E-01,-5.738356709E-02
        67, 1.618463360E-02, 9.071538807E-04, 5.677457466E-06, 1.153350234E+00,-1.407929808E-01, 2.328374423E-03
        68, 7.859568723E-05, 6.895280676E-04,-1.043993514E-03, 6.700634360E-01,-6.071398966E-04, 1.027329941E-03
        69,-7.051342982E-04, 1.982440881E-05,-1.203541644E-03, 6.661477685E-01,-4.674513475E-04, 1.555619761E-03
        70, 2.082432248E-02, 3.463699832E-04,-3.380331618E-04, 3.762979507E+00,-6.348429620E-02, 5.600499734E-02
        71,-8.693701820E-04, 1.182165346E-03,-8.098270337E-05, 6.684615612E-01,-2.226501936E-03, 2.443532576E-04
        72, 4.678054713E-03,-1.160428394E-03,-5.264685024E-04, 6.736082435E-01, 7.336270646E-04, 2.740017371E-04
        73, 4.165913910E-03,-1.174403471E-03, 2.831407764E-04, 6.732383966E-01, 1.154977828E-03,-4.789819068E-04
        74, 5.040357821E-03,-1.094561652E-03, 2.889555471E-04, 6.740772128E-01, 1.099757967E-03,-4.062327498E-04
        75, 3.889427520E-03,-1.148090581E-03,-4.501704534E-04, 6.727882028E-01, 8.041108376E-04, 3.394120722E-04
        76, 1.909496076E-02, 2.396776981E-04,-5.343169323E-04, 2.722171783E+00,-8.212982118E-02, 1.794664562E-01
        77, 1.873061433E-02, 4.614370700E-04,-4.030346754E-04, 2.463851929E+00,-1.727514565E-01, 1.366507262E-01
        78, 1.862601750E-02,-2.061394334E-04, 6.215826143E-04, 2.380709887E+00, 6.087911874E-02,-2.073869407E-01
        79, 1.805637963E-02,-1.428829364E-05, 7.079022471E-04, 2.018617630E+00, 1.533700852E-03,-2.063166797E-01
        80,-1.532808971E-02,-2.416004863E-04,-7.370946114E-04, 5.734559298E-01, 1.922774478E-03, 6.528805476E-03
        81,-1.542255748E-02,-1.072053565E-03,-8.418515790E-04, 5.784041882E-01, 1.198775042E-02, 9.999714792E-03
        82,-1.551875845E-02,-1.162946573E-03,-2.622166903E-05, 5.720465779E-01, 8.359423839E-03,-5.451170146E-04
        83,-4.605732858E-03,-1.133850077E-03, 6.469134678E-05, 6.567956805E-01, 1.892627683E-03,-3.450998702E-05
        84,-3.924543038E-03,-1.266720239E-03,-4.924910027E-04, 6.628884077E-01, 2.031878103E-03, 9.760687826E-04
        85,-4.916160833E-03,-1.064361189E-03,-7.642858545E-04, 6.594699025E-01, 1.794673386E-03, 1.083534909E-03
        86, 2.014846355E-02, 4.812614352E-04,-8.881797839E-05, 3.425460815E+00,-1.442992389E-01, 2.612914704E-02
        87, 2.022831328E-02, 2.701482736E-04, 4.341147724E-04, 3.487434864E+00,-6.691937894E-02,-1.296214014E-01
        88, 2.067463659E-02, 1.937213092E-04, 4.445979721E-04, 3.713540792E+00,-3.012213670E-02,-9.934683889E-02
        89, 2.023425139E-02, 4.690244532E-05, 5.238135345E-04, 3.487593412E+00,-5.114273634E-03,-1.550620794E-01
        90, 2.490757778E-02,-6.542357150E-04, 8.058924141E-05, 3.217892170E+00,-3.036880307E-02, 1.229086239E-02
        91, 2.528378740E-02,-6.512392429E-04,-3.129162069E-04, 3.088535070E+00,-3.061157279E-02,-2.092882246E-02
        92, 2.549094148E-02,-6.377619575E-04, 3.423411399E-04, 2.959032059E+00,-2.683040872E-02, 3.293745220E-02
        93, 1.679207198E-02, 9.018562851E-04, 7.675460802E-05, 1.371744633E+00,-1.805959046E-01,-1.775107719E-02
        94, 1.686777920E-02, 7.535145851E-04,-3.709541052E-04, 1.407746792E+00,-1.594735831E-01, 7.863078266E-02
        95, 2.094797045E-02, 5.035966169E-04,-5.950865307E-05, 3.806202412E+00,-7.278986275E-02, 2.705834806E-03
        96, 2.275590785E-02,-2.536554530E-04,-5.165176117E-04, 3.708810329E+00,-2.496050298E-02,-5.877931044E-02
        97, 2.310936712E-02,-3.142486094E-04,-3.848040069E-04, 3.625076771E+00,-2.573080547E-02,-4.105539620E-02
        98, 2.260202169E-02,-4.424031067E-04,-2.431060857E-04, 3.735489845E+00,-3.788462654E-02,-2.861138247E-02
        99, 1.747317426E-02, 5.802405067E-04,-4.616119841E-04, 1.692110538E+00,-1.468871087E-01, 1.156965941E-01
       100, 1.748583280E-02, 7.436009473E-04,-1.056559122E-04, 1.694618464E+00,-1.868894547E-01, 3.005198017E-02
       101, 1.920983382E-02, 5.231550895E-04,-2.362118830E-04, 2.794586420E+00,-1.891521066E-01, 7.893707603E-02
       102, 2.102993988E-02,-1.373998530E-04, 4.993251059E-04, 3.832559347E+00, 1.958034188E-02,-6.983882189E-02
       103, 2.111625485E-02,-3.161319473E-04, 3.786408342E-04, 3.849270105E+00, 3.010424972E-02,-3.504770249E-02
       104, 2.077092975E-02,-3.535773139E-04, 3.401048016E-04, 3.746596575E+00, 6.090480089E-02,-5.553646013E-02
       105, 2.076110803E-02,-7.811426622E-05, 4.755331902E-04, 3.744088888E+00, 2.187318914E-02,-9.095722437E-02
       106, 1.814984530E-02, 6.105103530E-04,-2.905607980E-04, 2.074286461E+00,-1.877299696E-01, 9.314681590E-02
       107, 2.047739364E-02,-4.851756094E-04,-1.122059693E-04, 3.612488270E+00, 1.338594556E-01, 2.360373922E-02
       108, 2.046773210E-02,-4.755428527E-04, 1.688075863E-04, 3.607514620E+00, 1.139459461E-01,-3.707656264E-02
       109, 2.093206532E-02,-4.860502086E-04, 6.429186033E-05, 3.796174526E+00, 7.969614863E-02,-8.499057032E-03
       110, 2.439293452E-02,-3.389814519E-04,-5.483304267E-04, 3.343880892E+00,-1.487236284E-02,-4.170390591E-02
       111, 2.439228632E-02,-1.450591208E-05,-6.595748710E-04, 3.345215797E+00, 8.822070435E-03,-5.952821299E-02
       112, 2.399571985E-02,-3.411684302E-04,-5.528831389E-04, 3.452839136E+00,-1.945141889E-02,-4.339732602E-02
       113, 2.421510220E-02, 2.123037266E-04, 6.322501577E-04, 3.402039289E+00, 3.030416183E-02, 4.248267040E-02
       114, 2.445490845E-02,-2.765704121E-04, 5.372912274E-04, 3.344432354E+00,-1.412238926E-02, 4.427800700E-02
       115, 2.403426543E-02,-1.842378406E-04, 5.381032242E-04, 3.441311121E+00,-4.573496990E-03, 4.386985302E-02
       116, 1.873405091E-02, 6.001079455E-04,-1.297360577E-04, 2.462532997E+00,-2.085757256E-01, 4.671436176E-02
       117, 2.409027331E-02,-4.710513749E-04, 4.315526458E-04, 3.431405067E+00,-3.135325760E-02, 4.182196781E-02
       118, 1.888104528E-02,-5.224539782E-04,-2.970696369E-04, 2.572997570E+00, 1.874817908E-01, 1.021938771E-01
       119, 1.905483752E-02,-1.036805479E-04, 5.894929636E-04, 2.681541443E+00, 3.500041738E-02,-2.163847983E-01
       120, 1.883161627E-02, 2.811005688E-04, 5.329723353E-04, 2.538506031E+00,-8.824147284E-02,-1.870290488E-01
       121, 2.489841357E-02,-5.252643023E-04, 4.697244149E-04, 3.184309006E+00,-3.065061010E-02, 4.091997445E-02
       122, 2.401999943E-02, 3.817980996E-06,-6.389403716E-04, 3.438383579E+00, 6.465244107E-03,-5.886282772E-02
       123, 2.362553030E-02,-3.015627153E-04,-5.005861749E-04, 3.522570372E+00,-1.939698867E-02,-4.653243348E-02
       124, 1.612592116E-02, 6.030448276E-05,-9.502447210E-04, 1.133205771E+00,-6.138396449E-03, 1.442866027E-01
       125, 2.595686913E-02, 6.345066940E-04, 4.407931992E-04, 2.737967253E+00, 5.956282094E-02, 2.839963883E-02
       126, 2.623481676E-02, 2.267889358E-04, 8.107064641E-04, 2.507490396E+00, 3.085837699E-02, 3.576131538E-02
       127, 2.555198036E-02, 5.515292651E-05, 7.578001823E-04, 2.896673441E+00, 1.829599403E-02, 4.312081262E-02
       128, 2.366306446E-02,-4.507535195E-04, 3.514330310E-04, 3.517698526E+00,-3.199753910E-02, 3.760398179E-02
       129, 1.868100651E-02,-5.794281606E-04, 1.823395869E-04, 2.417313814E+00, 1.810402125E-01,-5.889064074E-02
       130, 2.106697485E-02, 1.788554655E-04, 4.410182009E-04, 3.843526363E+00,-6.215580739E-03,-5.901392177E-02
       131, 2.402468957E-02,-5.265254877E-04,-2.853814804E-04, 3.445765018E+00,-2.911694534E-02,-2.341323346E-02
       132, 2.154220268E-02, 2.909271861E-04, 3.863511665E-04, 3.905010939E+00, 1.268286444E-02,-1.088281069E-02
       133, 2.176338620E-02, 4.523231182E-04, 1.861182391E-04, 3.894922256E+00, 2.536678687E-02, 5.867892411E-03
       134, 2.184942365E-02, 2.346864640E-04, 4.127949360E-04, 3.888517618E+00, 2.496910468E-02, 1.518743578E-02
       135,-4.082717351E-04, 1.161206514E-03,-7.317279815E-04, 6.729366779E-01,-1.537014381E-03, 2.081423008E-04
       136, 2.695225738E-02, 6.363313296E-04,-6.754267961E-04, 2.088920593E+00, 3.190122172E-02, 4.535819869E-03
       137, 2.625738084E-02, 7.759621367E-04,-4.713388917E-04, 2.360913277E+00, 6.238805503E-02,-1.627087966E-02
       138, 2.659069002E-02, 3.455788246E-04,-8.028621087E-04, 2.406488180E+00, 3.122789413E-02,-3.797853366E-02
       139, 2.217170782E-02, 9.802813292E-05, 4.979445366E-04, 3.834276438E+00, 1.803809591E-02, 3.838936985E-02
       140, 2.174123935E-02,-6.482894969E-05, 4.736051196E-04, 3.888423920E+00, 1.430486678E-03, 9.726161137E-03
       141, 2.224854939E-02,-1.896796457E-04, 4.538136709E-04, 3.816656828E+00,-1.599791832E-02, 4.270473123E-02
       142, 2.576995641E-02,-2.771116560E-04, 7.590288878E-04, 2.765740633E+00,-7.922018878E-03, 4.689282179E-02
       143, 4.857353866E-02, 9.812303324E-05, 1.208051341E-03, 6.851065159E-01,-2.256083768E-03, 1.753271557E-02
       144, 4.774349183E-02, 6.379691768E-04, 1.001094002E-03, 7.085761428E-01, 5.171402823E-03, 1.755480655E-02
       145, 4.868942127E-02, 6.927159848E-04, 1.067950507E-03, 6.830592752E-01, 5.083254538E-03, 1.702576689E-02
       146, 4.376925528E-03,-6.253621541E-04,-9.727646247E-04, 6.732400656E-01, 3.998500470E-04, 7.167510921E-04
       147, 2.436900139E-02, 3.389434714E-04,-6.247112178E-04, 3.344451904E+00, 2.945683524E-02,-5.153736100E-02
       148, 2.836763486E-02,-9.469576762E-04, 6.055062986E-04, 1.433197618E+00,-1.785126864E-03, 3.278501704E-02
       149, 2.885123901E-02,-1.287992811E-03,-1.136865321E-04, 8.906053305E-01,-4.274614155E-03, 6.329328567E-02
       150, 2.824112587E-02,-1.137644635E-03,-1.956731576E-04, 1.272959471E+00,-1.489278954E-02, 4.248740524E-02
       151, 2.128150128E-02, 4.830061225E-04, 6.568965182E-05, 3.884478569E+00,-2.871270105E-02,-3.818938974E-03
       152, 2.103017829E-02, 3.598245094E-04, 2.925125591E-04, 3.832106352E+00,-3.121287003E-02,-4.160537571E-02
       153, 1.911210641E-02, 4.893178120E-04, 1.613869390E-04, 2.735049009E+00,-1.697747409E-01,-5.545475706E-02
       154, 3.612879664E-02, 4.774426052E-04, 1.138631720E-03, 1.065377116E+00, 1.259253826E-02, 3.832561150E-02
       155, 3.624570742E-02, 1.044294564E-03, 7.680373965E-04, 1.052240849E+00, 4.420370236E-02, 1.151760947E-02
       156, 3.690760210E-02, 5.127434270E-04, 1.173341530E-03, 1.003369331E+00, 1.330701355E-02, 3.557893634E-02
