xcoord,ycoord,eig1,eig2,eig3,eig4,eig5,eig6
0.6271186440677966,0.0,-0.016666666666666732,0.002574012234802968,-0.031613590366385884,0.04366994413938125,0.0,0.0
0.6440677966101694,0.0,-0.016666666666666757,0.002552141347682451,-0.031573908437867636,0.04366685287773774,0.0,0.0
0.6610169491525424,0.0,-0.016666666666666784,0.0025292207749054527,-0.031535661940062784,0.04366094820204585,0.0,0.0
0.6779661016949152,0.0,-0.016666666666666784,0.002507199837398394,-0.031496587223147056,0.04364982752229285,0.0,0.0
0.6949152542372882,0.0,-0.016666666666666732,0.0024843813321520085,-0.03145820018656811,0.043636271287587354,0.0,0.0
0.711864406779661,0.0,-0.016666666666666774,0.002460386841360126,-0.031420405327227306,0.04362029648016563,0.0,0.0
0.7288135593220338,0.0,-0.016666666666666722,0.002435637383004165,-0.031382230056202075,0.04360076473289394,0.0,0.0
0.7457627118644068,0.0,-0.016666666666666736,0.002410242125436455,-0.03133979947388082,0.04357174632952368,0.0,0.0
0.7627118644067796,0.0,-0.016666666666666753,0.002383745504437385,-0.03130023998773289,0.04354566751330904,0.0,0.0
0.7796610169491526,0.0,-0.01666666666666676,0.002357046945679501,-0.03125776077985174,0.04350914857619562,0.0,0.0
0.7966101694915254,0.0,-0.016666666666666736,0.0023289245186402865,-0.031208717738196265,0.043461554262529276,0.0,0.0
0.8135593220338984,0.0,-0.016666666666666725,0.0022980501021705882,-0.03115402614907402,0.043403206705929766,0.0,0.0
0.8305084745762712,0.0,-0.016666666666666774,0.002263215576108307,-0.0310909174494884,0.04332902219251121,0.0,0.0
0.847457627118644,0.0,-0.01666666666666677,0.002223311839621126,-0.031011242396655682,0.04323202308726847,0.0,0.0
0.864406779661017,0.0,-0.016666666666666725,0.0021786384105077767,-0.03090132427530665,0.04308314826999052,0.0,0.0
0.8813559322033898,0.0,-0.016666666666666764,0.00211606648521818,-0.030776640752304258,0.04292158295020294,0.0,0.0
0.8983050847457628,0.0,-0.016666666666666732,0.002040323428952942,-0.030606204539946308,0.042687553293964356,0.0,0.0
0.9152542372881356,0.0,-0.016666666666666753,0.001948076916805736,-0.030393254499375744,0.04238822729470555,0.0,0.0
0.9322033898305084,0.0,-0.01666666666666677,0.0018493391599068492,-0.030149414260238608,0.04203561909814742,0.0,0.0
0.9491525423728814,0.0,-0.01666666666666673,0.0017752755448309063,-0.029927891372138336,0.04169713458866561,0.0,0.0
0.9661016949152542,0.0,-0.016666666666666753,0.0018124799511460362,-0.029801853775044507,0.04142648371636181,0.0,0.0
0.9830508474576272,0.0,-0.016666666666666774,0.0019862369367833954,-0.0300530735860164,0.04192700499003411,0.0,0.0
1.0,0.0,-0.01666666666666682,0.002906359806167614,-0.04159128281411814,0.07028473621779682,0.0,0.0
0.0,0.01694915254237288,-0.016666666666666576,0.014943661361426651,-0.02003424670519511,-0.04066813216142864,0.0,0.3699493571433401
0.01694915254237288,0.01694915254237288,-0.016666666666666684,0.00632429563114703,-0.010119887607411985,0.008219106178304608,0.0,0.0
0.03389830508474576,0.01694915254237288,-0.01666666666666669,-0.0010927462807670024,-0.010949383650748762,-0.0031479113279096246,0.0,0.0
0.05084745762711865,0.01694915254237288,-0.01666666666666669,-0.003567235102031726,-0.012415657405218066,-0.012854792167333281,0.0,0.0
0.06779661016949153,0.01694915254237288,-0.016666666666666684,-0.005858139198762641,-0.0111554575017376,-0.009467060277805217,0.0,0.0
0.0847457627118644,0.01694915254237288,-0.01666666666666672,-0.007172360222690716,-0.01130312255283988,-0.006045847420033203,0.009687169858468035,0.0
0.1016949152542373,0.01694915254237288,-0.01666666666666673,-0.008255713701985846,-0.011207649276198543,-0.0035545166149777386,0.05685466035317314,0.0
0.11864406779661017,0.01694915254237288,-0.0166666666666667,-0.008551355023047371,-0.011471107024058094,-0.002297018115931889,0.06972641408583866,0.0
0.13559322033898305,0.01694915254237288,-0.01666666666666675,-0.008880839242126942,-0.011528635052064595,-0.001385530984618918,0.08407163384368237,0.0
0.15254237288135594,0.01694915254237288,-0.016666666666666725,-0.009208646580207607,-0.011694824874661622,-0.0007895003828138934,0.09834384489706804,0.0
0.1694915254237288,0.01694915254237288,-0.016666666666666767,-0.009333274939365012,-0.011969023378134479,-0.0004813465002295374,0.10376996578843738,0.0
0.1864406779661017,0.01694915254237288,-0.016666666666666757,-0.009365802836744758,-0.01217644989567715,-0.00024666782552813966,0.10518617878473865,0.0
0.2033898305084746,0.01694915254237288,-0.016666666666666746,-0.009385986179754925,-0.012318395074661793,-6.032484274267545e-5,0.10606492949076866,0.0
0.22033898305084745,0.01694915254237288,-0.01666666666666681,-0.009419006733588624,-0.012391690981308282,0.00012630008932197815,0.10750259199283523,0.0
0.23728813559322035,0.01694915254237288,-0.016666666666666715,-0.009378927452739622,-0.012461229124045327,0.00022946982976196389,0.10575760371233542,0.0
0.2542372881355932,0.01694915254237288,-0.016666666666666788,-0.00938615787248818,-0.012472677751705961,0.00035293272761877537,0.10607240470860357,0.0
0.2711864406779661,0.01694915254237288,-0.016666666666666764,-0.009439074520356684,-0.01244640278498004,0.00048600590413527367,0.10837631156390626,0.0
0.288135593220339,0.01694915254237288,-0.016666666666666784,-0.00958854216026236,-0.012366419738449794,0.000633828792664738,0.11488389528558361,0.0
0.3050847457627119,0.01694915254237288,-0.016666666666666767,-0.009641774876687444,-0.012307898586894376,0.00076635892239993,0.11720156324485916,0.0
0.3220338983050847,0.01694915254237288,-0.016666666666666777,-0.00973555698718902,-0.012227272996311978,0.0009071298853076846,0.12128468743132192,0.0
0.3389830508474576,0.01694915254237288,-0.016666666666666753,-0.009861629440526083,-0.01211932360264104,0.0010432595324356983,0.12677368190339017,0.0
0.3559322033898305,0.01694915254237288,-0.016666666666666795,-0.010001768215392273,-0.011992069776763504,0.001173735618144196,0.13287510165400257,0.0
0.3728813559322034,0.01694915254237288,-0.01666666666666677,-0.010154273526319119,-0.011844404192350244,0.0012947397276582135,0.13951494076814075,0.0
0.3898305084745763,0.01694915254237288,-0.016666666666666795,-0.010316707373788708,-0.011676664184855455,0.0014030442104085697,0.14658705259675253,0.0
0.4067796610169492,0.01694915254237288,-0.016666666666666788,-0.010484804456788933,-0.011490203817488505,0.0014973927220216974,0.1539057327014418,0.0
0.423728813559322,0.01694915254237288,-0.016666666666666774,-0.01065146487044054,-0.011288215880721916,0.0015815585756637912,0.1611618624849411,0.0
0.4406779661016949,0.01694915254237288,-0.01666666666666678,-0.010806844267356121,-0.011077022577173188,0.0016678426329180202,0.1679268347705547,0.0
0.4576271186440678,0.01694915254237288,-0.016666666666666732,-0.010952815612256951,-0.01085211986859582,0.0017618098873520935,0.17428219534385717,0.0
0.4745762711864407,0.01694915254237288,-0.016666666666666753,-0.011132909262298535,-0.010578844870352634,0.0018290603800687698,0.1821231869286415,0.0
0.4915254237288136,0.01694915254237288,-0.01666666666666678,-0.0113882583430819,-0.010174775953531086,0.0018703226027804137,0.19324068051712584,0.0
0.5084745762711864,0.01694915254237288,-0.016666666666666774,-0.011494189236028093,-0.0099795751565839,0.0020088550126141124,0.19785274339429873,0.0
0.5254237288135594,0.01694915254237288,-0.016666666666666753,-0.011799228633656112,-0.009455541982196941,0.0021206715928518247,0.21113367446461828,0.0
0.5423728813559322,0.01694915254237288,-0.016666666666666777,-0.011775208448273044,-0.009463251638126861,0.0022717693039025232,0.2100878737081701,0.0
0.559322033898305,0.01694915254237288,-0.016666666666666802,-0.011777097703606944,-0.009420421107226714,0.0024385839654927554,0.210170128911533,0.0
0.576271186440678,0.01694915254237288,-0.01666666666666676,-0.011942378244411623,-0.009132853323120225,0.002558560154163864,0.21736618125324794,0.0
0.5932203389830508,0.01694915254237288,-0.016666666666666767,-0.012098551198343278,-0.008857434934587469,0.002704920086249609,0.22416570368688035,0.0
0.6101694915254238,0.01694915254237288,-0.01666666666666677,-0.012222836250545753,-0.00864489892692124,0.002856743756620577,0.2295768775464164,0.0
0.6271186440677966,0.01694915254237288,-0.01666666666666678,-0.01232498045076688,-0.008482298733784227,0.003003517304435729,0.23402407384741836,0.0
0.6440677966101694,0.01694915254237288,-0.01666666666666678,-0.012403336974064039,-0.00836926092079689,0.003133063983289055,0.23743559246072157,0.0
0.6610169491525424,0.01694915254237288,-0.016666666666666774,-0.012467621371618543,-0.008288083315341211,0.0032507123837090734,0.24023443307908343,0.0
0.6779661016949152,0.01694915254237288,-0.016666666666666784,-0.012532634038656572,-0.008212964857582371,0.0033583573629048734,0.24306498135506543,0.0
0.6949152542372882,0.01694915254237288,-0.016666666666666746,-0.012612266282033945,-0.008119385032573988,0.0034547965736441808,0.24653204281198027,0.0
0.711864406779661,0.01694915254237288,-0.01666666666666674,-0.012607088650656772,-0.008171384294706485,0.0035328966757267664,0.24630661695137346,0.0
0.7288135593220338,0.01694915254237288,-0.016666666666666746,-0.012633959636354032,-0.008170007389826256,0.0035999353052270032,0.24747653704462796,0.0
0.7457627118644068,0.01694915254237288,-0.01666666666666676,-0.0126735544369818,-0.0081387443967184,0.003654363629016459,0.24920043177385603,0.0
0.7627118644067796,0.01694915254237288,-0.01666666666666675,-0.012704494057965926,-0.008102655395101091,0.0036881857832441857,0.2505474937344386,0.0
0.7796610169491526,0.01694915254237288,-0.016666666666666788,-0.012697442585446245,-0.008099654967741905,0.0036903001124446357,0.2502404838287817,0.0
0.7966101694915254,0.01694915254237288,-0.01666666666666679,-0.012656802774030395,-0.008141206089264563,0.0036334929027516294,0.2484710909781295,0.0
0.8135593220338984,0.01694915254237288,-0.01666666666666679,-0.012535654960905416,-0.008329291858968616,0.0035229046173721316,0.24319650753969924,0.0
0.8305084745762712,0.01694915254237288,-0.016666666666666694,-0.012359156326369643,-0.008561427360013323,0.003455500381750319,0.23551203720214603,0.0
0.847457627118644,0.01694915254237288,-0.01666666666666677,-0.012061885849894649,-0.008848368012190007,0.003502830254384469,0.22256935265912278,0.0
0.864406779661017,0.01694915254237288,-0.016666666666666767,-0.011622656219741914,-0.009121692934673143,0.003425446656110335,0.20344599189341972,0.0
0.8813559322033898,0.01694915254237288,-0.016666666666666767,-0.011163146328925892,-0.009203034591166248,0.002843904244657562,0.18343966082799668,0.0
0.8983050847457628,0.01694915254237288,-0.016666666666666722,-0.010272572304290111,-0.00934008372996523,0.0013910129661315444,0.1446654817500847,0.0
0.9152542372881356,0.01694915254237288,-0.016666666666666708,-0.009196965264864692,-0.009361070158509545,-0.0013472167656921503,0.09783525897349626,0.0
0.9322033898305084,0.01694915254237288,-0.016666666666666698,-0.007615724292203144,-0.009735377952777454,-0.004999712313020433,0.02899053753075322,0.0
0.9491525423728814,0.01694915254237288,-0.016666666666666722,-0.0050430462865082995,-0.011314074197868996,-0.007781153948932084,0.0,0.0
0.9661016949152542,0.01694915254237288,-0.016666666666666722,0.00024073678752469847,-0.011312056160621187,0.005390163926170812,0.0,0.0
0.9830508474576272,0.01694915254237288,-0.016666666666666705,0.0028118993508401903,-0.012548890637475532,0.020823931683802015,0.0,0.0
1.0,0.01694915254237288,-0.0166666666666668,0.002907585616902513,-0.04145474725837021,0.07004291095022086,0.0,0.0
0.0,0.03389830508474576,-0.016666666666666587,0.014930387334770019,-0.020002535973902995,-0.040757318752750855,0.0,0.3693757728525897
0.01694915254237288,0.03389830508474576,-0.016666666666666666,0.006602565085397481,-0.009243528838019762,0.0008263510166349258,0.0,0.009522040584705922
0.03389830508474576,0.03389830508474576,-0.016666666666666715,-0.0028766763225474075,-0.012145665015498987,-0.013864415483523872,0.0,0.0
0.05084745762711865,0.03389830508474576,-0.016666666666666722,-0.005952770781711515,-0.010992729056725407,-0.010308283692842412,0.0,0.0
0.06779661016949153,0.03389830508474576,-0.016666666666666722,-0.0075424383793209334,-0.011238622246523701,-0.006261861113532423,0.025799785258372763,0.0
0.0847457627118644,0.03389830508474576,-0.016666666666666743,-0.008209244944299683,-0.011400120488432388,-0.0043925175230736455,0.05483148441609047,0.0
0.1016949152542373,0.03389830508474576,-0.01666666666666674,-0.00855923601269153,-0.011619227738803011,-0.003328526605332042,0.07006953981867511,0.0
0.11864406779661017,0.03389830508474576,-0.01666666666666677,-0.008695128204570106,-0.012068582668843933,-0.002817549428357593,0.07598607010588808,0.0
0.13559322033898305,0.03389830508474576,-0.016666666666666743,-0.008702393868055151,-0.012430087654453633,-0.0024808588060409014,0.07630240555286834,0.0
0.15254237288135594,0.03389830508474576,-0.016666666666666743,-0.008546547818397365,-0.012735688394877237,-0.0024281232550776868,0.06951711598579127,0.0
0.1694915254237288,0.03389830508474576,-0.01666666666666672,-0.008381986185541342,-0.012993997730225802,-0.0026165147385474046,0.06235236380378064,0.0
0.1864406779661017,0.03389830508474576,-0.01666666666666677,-0.008194710555244896,-0.013253281753503186,-0.0029052553725509955,0.0541986801827143,0.0
0.2033898305084746,0.03389830508474576,-0.016666666666666753,-0.008036606689084696,-0.01350895699124018,-0.0032492537267726435,0.047315088847311546,0.0
0.22033898305084745,0.03389830508474576,-0.016666666666666705,-0.007885810031307575,-0.013724673448325942,-0.0036260643352416314,0.0407496417839193,0.0
0.23728813559322035,0.03389830508474576,-0.016666666666666743,-0.007855639890897876,-0.013817028821396939,-0.003943693897795595,0.039436081798331295,0.0
0.2542372881355932,0.03389830508474576,-0.016666666666666715,-0.00771442600482084,-0.013964848630322848,-0.004283235327814053,0.03328785337476881,0.0
0.2711864406779661,0.03389830508474576,-0.016666666666666736,-0.007659029231943893,-0.014024471924477777,-0.004504150642534817,0.030875965837643547,0.0
0.288135593220339,0.03389830508474576,-0.016666666666666746,-0.007665857694939201,-0.01401193723669237,-0.004534758005304348,0.031173266298563967,0.0
0.3050847457627119,0.03389830508474576,-0.016666666666666743,-0.0077579249781661265,-0.013943422239190305,-0.004377193793862259,0.035181729627322966,0.0
0.3220338983050847,0.03389830508474576,-0.016666666666666725,-0.007923254030511813,-0.013804687024689778,-0.004040829022288418,0.0423798940604899,0.0
0.3389830508474576,0.03389830508474576,-0.016666666666666753,-0.008119518825959564,-0.013607812711302809,-0.003530188555563998,0.05092495167556131,0.0
0.3559322033898305,0.03389830508474576,-0.01666666666666673,-0.008331241362459895,-0.013365335648987422,-0.0029045356601796455,0.060143014769873215,0.0
0.3728813559322034,0.03389830508474576,-0.016666666666666764,-0.008565465101063634,-0.01311507744857314,-0.00214726178523287,0.07034074447886239,0.0
0.3898305084745763,0.03389830508474576,-0.01666666666666673,-0.008807857604390594,-0.012851381589509703,-0.001307767211691028,0.08089412921779422,0.0
0.4067796610169492,0.03389830508474576,-0.016666666666666743,-0.009187537510416333,-0.012544278002053159,-0.0005495667636487346,0.09742478950581585,0.0
0.423728813559322,0.03389830508474576,-0.016666666666666767,-0.00965107509830231,-0.012179887754918644,-3.0093241259387114e-5,0.11760648014349434,0.0
0.4406779661016949,0.03389830508474576,-0.01666666666666679,-0.010079325525812059,-0.011713877465166216,0.0002882089021431719,0.13625182380900966,0.0
0.4576271186440678,0.03389830508474576,-0.016666666666666764,-0.010424821346681724,-0.011148454637074872,0.0005045451765997583,0.15129416330628123,0.0
0.4745762711864407,0.03389830508474576,-0.016666666666666764,-0.010677545498963204,-0.010576100855865885,0.0007684689910786778,0.16229737164542463,0.0
0.4915254237288136,0.03389830508474576,-0.016666666666666784,-0.010867408580190894,-0.01006741936449198,0.001109294006853859,0.17056370877173574,0.0
0.5084745762711864,0.03389830508474576,-0.016666666666666774,-0.0110380003559977,-0.009588271384183658,0.0014393435085751662,0.177991003844186,0.0
0.5254237288135594,0.03389830508474576,-0.016666666666666746,-0.011192927331944708,-0.00916480205943282,0.0017147986833148379,0.18473627840751006,0.0
0.5423728813559322,0.03389830508474576,-0.016666666666666743,-0.011406424266964338,-0.008808157614597491,0.0018459618817659113,0.1940315959865595,0.0
0.559322033898305,0.03389830508474576,-0.016666666666666722,-0.011739470363887484,-0.008426240935929842,0.0017676570666708134,0.20853189425702975,0.0
0.576271186440678,0.03389830508474576,-0.016666666666666774,-0.011995021468108368,-0.008081832633690878,0.0017138041747539862,0.21965818361043357,0.0
0.5932203389830508,0.03389830508474576,-0.016666666666666823,-0.012345510774669173,-0.007533083202208352,0.0016437586194003946,0.23491793156016527,0.0
0.6101694915254238,0.03389830508474576,-0.016666666666666795,-0.012579418516822236,-0.007088146403586998,0.0017346441909251243,0.24510190327606363,0.0
0.6271186440677966,0.03389830508474576,-0.01666666666666679,-0.012758140188203128,-0.0067346341356451485,0.0018294926387076981,0.2528831611046665,0.0
0.6440677966101694,0.03389830508474576,-0.01666666666666676,-0.012907027987779422,-0.00643760022454223,0.0019206645190524845,0.25936549948428145,0.0
0.6610169491525424,0.03389830508474576,-0.01666666666666676,-0.013042067159254067,-0.006169925464997008,0.0020101682728997385,0.26524489063026147,0.0
0.6779661016949152,0.03389830508474576,-0.016666666666666795,-0.01318150894234114,-0.005873760484916651,0.002054563555995677,0.27131596445525713,0.0
0.6949152542372882,0.03389830508474576,-0.01666666666666672,-0.013265263462957385,-0.005764561838746539,0.002210023212750681,0.27496250333485067,0.0
0.711864406779661,0.03389830508474576,-0.016666666666666753,-0.013369931545329429,-0.005619366851705507,0.0023247192907259015,0.2795195854582184,0.0
0.7288135593220338,0.03389830508474576,-0.016666666666666743,-0.013450027748133623,-0.00557867440764636,0.0025163903792640974,0.2830068469312605,0.0
0.7457627118644068,0.03389830508474576,-0.016666666666666753,-0.013516596239619313,-0.005613615910641444,0.002730570221807103,0.2859051333947822,0.0
0.7627118644067796,0.03389830508474576,-0.016666666666666698,-0.013549531736067977,-0.005753327864357666,0.002986303335074968,0.2873390925951176,0.0
0.7796610169491526,0.03389830508474576,-0.016666666666666746,-0.01354598828951482,-0.005988908148313236,0.0032100142543414097,0.2871848165802088,0.0
0.7966101694915254,0.03389830508474576,-0.016666666666666802,-0.013507932325218595,-0.006298981218970072,0.003392221870440512,0.28552792028295726,0.0
0.8135593220338984,0.03389830508474576,-0.016666666666666795,-0.013459902138264326,-0.006599798895214087,0.003528054712519729,0.2834367622391883,0.0
0.8305084745762712,0.03389830508474576,-0.01666666666666676,-0.013413887682899563,-0.006809653734011717,0.003642161595267301,0.2814333659031087,0.0
0.847457627118644,0.03389830508474576,-0.016666666666666708,-0.013362181006438873,-0.006932147984783469,0.0036961560302699536,0.2791821392780281,0.0
0.864406779661017,0.03389830508474576,-0.016666666666666722,-0.01329149875637625,-0.006966909135201255,0.0036238372596356133,0.27610474633719334,0.0
0.8813559322033898,0.03389830508474576,-0.016666666666666777,-0.013013737187228265,-0.007317105444234983,0.003417027910529103,0.2640114486447468,0.0
0.8983050847457628,0.03389830508474576,-0.016666666666666774,-0.012485525326314167,-0.007970661211360188,0.00333782947758772,0.2410139428206483,0.0
0.9152542372881356,0.03389830508474576,-0.016666666666666743,-0.011768851935467712,-0.008441274121756248,0.0028328187306930937,0.2098111212412639,0.0
0.9322033898305084,0.03389830508474576,-0.01666666666666671,-0.010401334250586463,-0.008680805266112026,0.0005381477969572444,0.1502715724335311,0.0
0.9491525423728814,0.03389830508474576,-0.01666666666666674,-0.00828685090925828,-0.0092022853432503,-0.00442769197766875,0.0582103248976173,0.0
0.9661016949152542,0.03389830508474576,-0.016666666666666698,-0.004547813070692665,-0.010645864809417038,-0.006725289026381261,0.0,0.0
0.9830508474576272,0.03389830508474576,-0.016666666666666694,0.004613552388066295,-0.009151041246825713,0.01339752322184422,0.0,0.0
1.0,0.03389830508474576,-0.016666666666666767,0.0029110468907119903,-0.041306755914435805,0.06978712021898298,0.0,0.0
0.0,0.05084745762711865,-0.016666666666666618,0.014918379901414066,-0.019971880466059223,-0.040847699918740814,0.0,0.36885691934572706
0.01694915254237288,0.05084745762711865,-0.01666666666666668,0.004169292256447213,-0.010740050685778707,-0.002522092616177421,0.0,0.0
0.03389830508474576,0.05084745762711865,-0.01666666666666668,-0.004285676249704985,-0.011118244110183443,-0.013745861388638113,0.0,0.0
0.05084745762711865,0.05084745762711865,-0.016666666666666705,-0.006852015187320369,-0.011102379462386899,-0.008458820250287678,0.0,0.0
0.06779661016949153,0.05084745762711865,-0.01666666666666673,-0.007957096493961837,-0.011279693356317105,-0.005927685593299432,0.04385334119727882,0.0
0.0847457627118644,0.05084745762711865,-0.016666666666666743,-0.008189212921080116,-0.011731417256081187,-0.0050290541681699994,0.05395932191361369,0.0
0.1016949152542373,0.05084745762711865,-0.016666666666666732,-0.008238370049201726,-0.01230517710879859,-0.004656620562315719,0.05609954522794277,0.0
0.11864406779661017,0.05084745762711865,-0.01666666666666671,-0.008011360869301421,-0.012905296181117992,-0.004650256659764409,0.04621592596905959,0.0
0.13559322033898305,0.05084745762711865,-0.016666666666666753,-0.007601501143821072,-0.013587280759328225,-0.005136139110900538,0.028371284239977843,0.0
0.15254237288135594,0.05084745762711865,-0.016666666666666743,-0.007146276505374377,-0.014204351990865217,-0.005960525756277898,0.008551526233978543,0.0
0.1694915254237288,0.05084745762711865,-0.016666666666666764,-0.006741601911247088,-0.014801345589843015,-0.006905207559293501,0.0,0.0
0.1864406779661017,0.05084745762711865,-0.016666666666666757,-0.006484350357023493,-0.01532842321225294,-0.007914436167721625,0.0,0.0
0.2033898305084746,0.05084745762711865,-0.016666666666666725,-0.0062719547588503816,-0.015764234890129375,-0.009161247501048362,0.0,0.0
0.22033898305084745,0.05084745762711865,-0.016666666666666777,-0.006052975804918855,-0.016243927181645246,-0.010551605770464689,0.0,0.0
0.23728813559322035,0.05084745762711865,-0.016666666666666743,-0.005899866174650216,-0.016650411697767823,-0.011880354136565541,0.0,0.0
0.2542372881355932,0.05084745762711865,-0.01666666666666675,-0.005787518290447085,-0.016991326541708124,-0.012913012802209738,0.0,0.0
0.2711864406779661,0.05084745762711865,-0.01666666666666674,-0.005718373372704058,-0.017289471230277687,-0.013541781688323876,0.0,0.0
0.288135593220339,0.05084745762711865,-0.016666666666666757,-0.005701260437249756,-0.017482541221834475,-0.0137611338955369,0.0,0.0
0.3050847457627119,0.05084745762711865,-0.01666666666666672,-0.005754108486790483,-0.01758125957222746,-0.013511047374708166,0.0,0.0
0.3220338983050847,0.05084745762711865,-0.016666666666666725,-0.00589225810142471,-0.017667572135490327,-0.012545975098708717,0.0,0.0
0.3389830508474576,0.05084745762711865,-0.016666666666666753,-0.006090598642948914,-0.01733219960649905,-0.01146552891749735,0.0,0.0
0.3559322033898305,0.05084745762711865,-0.016666666666666743,-0.006364563310565235,-0.01694106211582729,-0.009802143888368283,0.0,0.0
0.3728813559322034,0.05084745762711865,-0.01666666666666677,-0.006646891139008491,-0.01600772364233937,-0.00786237410644444,0.0,0.0
0.3898305084745763,0.05084745762711865,-0.016666666666666746,-0.0070510953216514,-0.01493309166435337,-0.0057807464927766335,0.0044074886168552355,0.0
0.4067796610169492,0.05084745762711865,-0.016666666666666757,-0.007587769954907187,-0.01427289018593498,-0.004187870862399456,0.027773450082911672,0.0
0.423728813559322,0.05084745762711865,-0.016666666666666764,-0.008270625787527642,-0.013223585847674298,-0.002221939460738882,0.05750390883901792,0.0
0.4406779661016949,0.05084745762711865,-0.01666666666666674,-0.008955869429827042,-0.012381013656596614,-0.00042954555519842297,0.08733832911004116,0.0
0.4576271186440678,0.05084745762711865,-0.016666666666666753,-0.009662804304727487,-0.011738164412151869,0.00036403491230242474,0.11811715114445837,0.0
